magic,baseline_final,baseline_level1,no_pseudo_final,no_pseudo_level1,p09_final,p09_level1,p099_final,p099_level1
384,0.9421245421245421,0.9416208791208791,0.9421245421245421,0.9416208791208791,0.9428876678876679,0.9420177045177045,0.9427350427350427,0.9419413919413919
385,0.9549325980392157,0.9569393382352941,0.9549325980392157,0.9569393382352941,0.949908088235294,0.9515318627450979,0.9544577205882353,0.955499387254902
386,0.9365757626627191,0.9371098936316328,0.9365757626627191,0.9371098936316328,0.9360416316938056,0.9383612861873731,0.9373540677888502,0.9378271552184596
387,0.9386970256535474,0.9396432005127657,0.9386970256535474,0.9396432005127657,0.9421307247394204,0.9386970256535474,0.9376898072550247,0.9387733300776779
388,0.921034561684596,0.9201190203707942,0.921034561684596,0.9201190203707942,0.9208972304875256,0.920836194399939,0.9195696955825131,0.9198901350423437
389,0.954055085069047,0.9532463569085222,0.954055085069047,0.9532463569085222,0.9552300297550926,0.9571831845578699,0.9548485542076752,0.9543450064850844
390,0.9422633499778582,0.9429352390550797,0.9422633499778582,0.9429352390550797,0.9445538809229314,0.9439278024646114,0.9428894284361783,0.9425840243101684
391,0.9306657679463219,0.9334691626581696,0.9306657679463219,0.9334691626581696,0.9321364012377831,0.9324427831735042,0.9340666074328258,0.9343270320781888
392,0.9543063873772534,0.953683154470556,0.9543063873772534,0.953683154470556,0.9582129936460646,0.9565105037545982,0.9551728331255892,0.9548384154683368
393,0.9337921142578125,0.932952880859375,0.9337921142578125,0.932952880859375,0.9344940185546875,0.933135986328125,0.932525634765625,0.9324798583984375
394,0.9414956680346557,0.9442924456604347,0.9414956680346557,0.9442924456604347,0.943623651010792,0.943578051375589,0.9440036479708163,0.9439276485788115
395,0.9526720598149169,0.953392167677882,0.9526720598149169,0.953392167677882,0.9522583808298094,0.9505883434454864,0.9529172029172029,0.9529938101366673
396,0.9580528460869168,0.9574422616049214,0.9580528460869168,0.9574422616049214,0.9600067164293019,0.9577780830700188,0.957335409320572,0.9571522339759736
397,0.937835693359375,0.938934326171875,0.937835693359375,0.938934326171875,0.936981201171875,0.9366302490234375,0.9393157958984375,0.9389495849609375
398,0.9386892500190738,0.9402609292744335,0.9386892500190738,0.9402609292744335,0.9417257953765164,0.9408560311284047,0.9412527656977188,0.9409323262378881
399,0.9772099342095221,0.9741417471874952,0.9772099342095221,0.9741417471874952,0.9765688205034269,0.9737448672741982,0.973653279601899,0.9737906611103478
400,0.9577019913023576,0.9567864499885558,0.9577019913023576,0.9567864499885558,0.9550926985580225,0.9542229343099108,0.9563744563973449,0.955916685740444
401,0.9353903436489044,0.9363822254776293,0.9353903436489044,0.9363822254776293,0.939937740340597,0.9395409876091071,0.9382744308124275,0.936992614295306
402,0.9470355731225296,0.9487838248707814,0.9470355731225296,0.9487838248707814,0.947506840985102,0.9472636059592581,0.9474308300395257,0.9478716935238674
403,0.9556946564885497,0.9559847328244275,0.9556946564885497,0.9559847328244275,0.955175572519084,0.9566412213740458,0.956793893129771,0.9565954198473282
404,0.9395560960778353,0.941045910611128,0.9395560960778353,0.941045910611128,0.9410611128002433,0.9413651565825479,0.9405594405594406,0.9406962602614777
405,0.9493247882810711,0.9432211795223926,0.9493247882810711,0.9432211795223926,0.9399710078583963,0.9426718547341115,0.9437552452887771,0.9447013046463723
406,0.9424124513618677,0.9454184786755169,0.9424124513618677,0.9454184786755169,0.9425650415808348,0.940535591668574,0.9456168459601739,0.9453727016098268
407,0.958709716796875,0.958251953125,0.958709716796875,0.958251953125,0.9616241455078125,0.9599761962890625,0.95806884765625,0.957794189453125
408,0.9438949938949939,0.9442765567765568,0.9438949938949939,0.9442765567765568,0.9418040293040292,0.9431929181929183,0.9438492063492064,0.9436507936507937
409,0.9480559116156992,0.9486357809924922,0.9480559116156992,0.9486357809924922,0.9514740889946895,0.9509094793383386,0.9496734419825428,0.9493987670145884
410,0.9602564102564102,0.9602716727716728,0.9602564102564102,0.9602716727716728,0.9617521367521368,0.9605769230769231,0.9605006105006104,0.9600579975579976
411,0.9390789333089099,0.9407580406343973,0.9390789333089099,0.9407580406343973,0.9411091267115446,0.9413838897284424,0.9415060066248416,0.9415670650730412
412,0.9355544747081712,0.9382143725680933,0.9355544747081712,0.9382143725680933,0.9386551556420234,0.9398559095330739,0.9384271643968872,0.9384575632295721
413,0.9429408801575307,0.9429561447695807,0.9429408801575307,0.9429561447695807,0.9429408801575309,0.9436888461479751,0.9433224954587779,0.9432003785623788
414,0.9595075239398085,0.956421948624411,0.9595075239398085,0.956421948624411,0.9569387444900441,0.9538531691746467,0.9576531387748898,0.9565739474084207
415,0.9381251240704261,0.9384152579901354,0.9381251240704261,0.9384152579901354,0.9382320155145297,0.9392245789240613,0.9381403942767267,0.9386443110846429
416,0.9520110661842945,0.949654941780926,0.9520110661842945,0.949654941780926,0.9526951023014016,0.9517678533426565,0.9499285562277687,0.9495789377679141
417,0.9691907830739299,0.9693579766536965,0.9691907830739299,0.9693579766536965,0.9739178015564202,0.9737506079766538,0.970847519455253,0.9706347276264592
418,0.9415108679130567,0.9427572579419364,0.9415108679130567,0.9427572579419364,0.9471348229214167,0.946937224502204,0.943015655874753,0.9434108527131784
419,0.9513895272237031,0.9530440910622912,0.9513895272237031,0.9530440910622912,0.9528296105646965,0.9515120875080431,0.95408585347918,0.9537181726261604
420,0.9516289005874724,0.949889372091249,0.9516289005874724,0.949889372091249,0.9483634699015793,0.9500572213321127,0.9503929198138399,0.9502098115510796
421,0.9680628671702144,0.966674296177615,0.9680628671702144,0.966674296177615,0.9670710307469291,0.9675135423819332,0.9669947356374455,0.9667353322652018
422,0.9604646547907983,0.9575796431133703,0.9604646547907983,0.9575796431133703,0.9602204209980003,0.955213628245638,0.9594877196196061,0.9587855474653111
423,0.9542478672913456,0.9546446502968242,0.9542478672913456,0.9546446502968242,0.9591160895508722,0.9545836067575197,0.9551329986112596,0.9541257802127368
424,0.9375601558322513,0.9374532121304713,0.9375601558322513,0.9374532121304713,0.9332212970743258,0.9352837827515088,0.9371171033534489,0.9370407149950347
425,0.943432216321797,0.9417841665140695,0.943432216321797,0.9417841665140695,0.9440731245803576,0.941494231825673,0.9411585179759506,0.94091436244888
426,0.9572896154844225,0.9580681106989665,0.9572896154844225,0.9580681106989665,0.9596708949642045,0.9587855474653111,0.9584191967761141,0.9584649906122635
427,0.96417236328125,0.9642181396484375,0.96417236328125,0.9642181396484375,0.9644317626953125,0.963165283203125,0.9642181396484375,0.963470458984375
428,0.9615455044863578,0.9584935603979735,0.9615455044863578,0.9584935603979735,0.9561435634499177,0.9606451809802844,0.9571354452786425,0.95838674235488
429,0.9476648351648351,0.9459859584859585,0.9476648351648351,0.9459859584859585,0.9451159951159951,0.9463980463980464,0.9460775335775335,0.9464285714285714
430,0.9604896283359377,0.9585439838220424,0.9604896283359377,0.9585439838220424,0.9591414652081994,0.9589269847106046,0.9594325458835065,0.9591874253148267
431,0.9544719169719169,0.9514652014652014,0.9544719169719169,0.9514652014652014,0.9559065934065933,0.9536324786324786,0.9505799755799755,0.9511446886446887
432,0.9509399987792224,0.9509705182201063,0.9509399987792224,0.9509705182201063,0.9497344808643106,0.950817921015687,0.9509705182201061,0.9512451931880608
433,0.940715986083135,0.9441341634621254,0.940715986083135,0.9441341634621254,0.9429744247085394,0.9441799426234512,0.9439052676554965,0.9439510468168224
434,0.9508699633699633,0.9481074481074481,0.9508699633699633,0.9481074481074481,0.9475427350427351,0.9471153846153846,0.948015873015873,0.9479853479853481
435,0.9425166330952817,0.940883843007996,0.9425166330952817,0.940883843007996,0.938762741866569,0.9349935909174144,0.9388390404687786,0.9393426112433618
436,0.9578737745098038,0.9532935049019607,0.9578737745098038,0.9532935049019607,0.9558976715686274,0.9536305147058824,0.9530943627450981,0.953140318627451
437,0.9456654456654456,0.9465506715506715,0.9456654456654456,0.9465506715506715,0.9459554334554334,0.9473137973137973,0.9463369963369963,0.946001221001221
438,0.9478751812008851,0.9469596398870832,0.9478751812008851,0.9469596398870832,0.9464560921644923,0.9461814297703518,0.9484397650110629,0.9477683680476082
439,0.9423150310634855,0.9385599364992139,0.9423150310634855,0.9385599364992139,0.9434751415792768,0.9423150310634855,0.9394147547740075,0.9393842255499074
440,0.952588114973058,0.9525423211369083,0.952588114973058,0.9525423211369083,0.9542061638503456,0.9542366930744455,0.9522828227320602,0.9525423211369083
441,0.9379901960784314,0.9378063725490197,0.9379901960784314,0.9378063725490197,0.9365349264705882,0.936626838235294,0.9371323529411766,0.9363664215686275
442,0.953206106870229,0.9512519083969465,0.953206106870229,0.9512519083969465,0.9513282442748091,0.9504122137404579,0.9502748091603054,0.9501221374045801
443,0.9571659647195264,0.9593633644631632,0.9571659647195264,0.9593633644631632,0.9547549288897028,0.9571964841604101,0.9588903131294635,0.9591955075383019
444,0.9288079722862332,0.9232835319791841,0.9288079722862332,0.9232835319791841,0.9304714087322783,0.9282127977780152,0.9235124452515757,0.9233903581729668
445,0.9532747360068364,0.9542513581151193,0.9532747360068364,0.9542513581151193,0.9534425929316975,0.9540072025880486,0.9532899957272782,0.9536562290178844
446,0.9480085132259045,0.9510185466707206,0.9480085132259045,0.9510185466707206,0.9484189723320158,0.9490574642748555,0.9493767102462756,0.9496959562176954
447,0.9557057057057058,0.952059202059202,0.9557057057057058,0.952059202059202,0.9558742415885273,0.9488570202855917,0.9489795918367347,0.9489642703928418
448,0.9302272345750606,0.9277091885787538,0.9302272345750606,0.9277091885787538,0.9301814519205824,0.927434492651884,0.9275107970760145,0.9276328841546234
449,0.9259236650540998,0.9220931829627482,0.9259236650540998,0.9220931829627482,0.9224747050834008,0.921330138721443,0.9201855723594854,0.9207349642132251
450,0.9612126207812428,0.9572438216482728,0.9612126207812428,0.9572438216482728,0.9572590862603229,0.9569843232434246,0.9564042679855291,0.9562516218650303
451,0.9532755737954097,0.9540659674722602,0.9532755737954097,0.9540659674722602,0.9513907888736889,0.9539595683234534,0.9536251709986321,0.9538531691746466
452,0.955062180514229,0.9589684901197834,0.955062180514229,0.9589684901197834,0.9608148317692836,0.9593041886015106,0.9591821164263371,0.958587014572366
453,0.9459306850611199,0.9458238588673371,0.9459306850611199,0.9458238588673371,0.9477009477009477,0.9462206418728157,0.9469684252292948,0.9464342942603813
454,0.9540863037109375,0.95355224609375,0.9540863037109375,0.95355224609375,0.9549713134765625,0.9532318115234375,0.95281982421875,0.9531402587890625
455,0.9391432248575106,0.9406753692467977,0.9391432248575106,0.9406753692467977,0.935971685971686,0.9419470490899062,0.9396028681742967,0.9409511552368696
456,0.9391738677452963,0.9400778329349758,0.9391738677452963,0.9400778329349758,0.9448274805417662,0.9430655144940859,0.9410890482319054,0.9412575841147269
457,0.9514535060512072,0.9495377972389466,0.9514535060512072,0.9495377972389466,0.9485039226418537,0.9493705528188287,0.9499026941555677,0.9498114699264124
458,0.9566033417257954,0.9551842526894025,0.9566033417257954,0.9551842526894025,0.9554589150835431,0.9555809872587167,0.9559777218280308,0.955870908674754
459,0.95,0.9519324406573342,0.95,0.9519324406573342,0.9484175289105297,0.9489805234327451,0.9506999391357273,0.9503804017041996
460,0.9229465648854961,0.9245190839694656,0.9229465648854961,0.9245190839694656,0.9231755725190839,0.9216946564885495,0.9234351145038169,0.9226259541984733
461,0.9472832722832724,0.946031746031746,0.9472832722832724,0.946031746031746,0.9449938949938949,0.9445818070818071,0.945970695970696,0.9459401709401709
462,0.9488212405584802,0.9485313191424429,0.9488212405584802,0.9485313191424429,0.9529106584267949,0.9467765316243228,0.9474021515220874,0.9472495613031204
463,0.9568017090104525,0.9550011444266422,0.9568017090104525,0.9550011444266422,0.9574578469520103,0.9541771572442206,0.9549706263828489,0.9548790722514686
464,0.9526639909310947,0.9519593124789362,0.9526639909310947,0.9519593124789362,0.9519133551885782,0.9506418701553356,0.9513159104139219,0.951315910413922
465,0.944973448086431,0.9406091680400416,0.944973448086431,0.9406091680400416,0.9389458585118722,0.9414942318256729,0.9403955319538546,0.9401818958676679
466,0.9427913080632362,0.9421809192455595,0.9427913080632362,0.9421809192455595,0.9404718305560642,0.9396935848135263,0.9421961789660014,0.9417689067936276
467,0.9657282368200198,0.9680933852140078,0.9657282368200198,0.9680933852140078,0.9678034637979706,0.9681544213015946,0.967879758907454,0.9681544213015946
468,0.9545260330830739,0.9549990844167735,0.9545260330830739,0.9549990844167735,0.9544344747604224,0.954114020631142,0.9554721357504731,0.9549380455350058
469,0.9254426129426129,0.9248473748473749,0.9254426129426129,0.9248473748473749,0.9273199023199024,0.9238553113553113,0.9252136752136753,0.9254884004884005
470,0.9316205533596839,0.9313165095773791,0.9316205533596839,0.9313165095773791,0.9328519306780177,0.9339464882943144,0.9318333840072971,0.9321526299787171
471,0.9638473282442748,0.9632671755725192,0.9638473282442748,0.9632671755725192,0.9604274809160306,0.9611145038167939,0.9635267175572518,0.9634656488549619
472,0.9386247568093385,0.9400535019455253,0.9386247568093385,0.9400535019455253,0.941558244163424,0.938898346303502,0.9398711089494163,0.9402054961089494
473,0.9658660888671875,0.965972900390625,0.9658660888671875,0.965972900390625,0.9662017822265625,0.9652099609375,0.964599609375,0.9645233154296875
474,0.9467893548190196,0.9479185741317219,0.9467893548190196,0.9479185741317219,0.9497802600256364,0.9489409754013306,0.9486510407129342,0.9488494170786791
475,0.9568640564202335,0.9550705252918288,0.9568640564202335,0.9550705252918288,0.9557848978599222,0.9547969357976653,0.9548425340466926,0.954857733463035
476,0.9583791208791209,0.9615384615384616,0.9583791208791209,0.9615384615384616,0.963034188034188,0.962087912087912,0.961614774114774,0.9619200244200243
477,0.9394688644688645,0.9420940170940171,0.9394688644688645,0.9420940170940171,0.9408730158730159,0.9428724053724054,0.9411324786324786,0.9410256410256411
478,0.9410669596532991,0.9384270280168466,0.9410669596532991,0.9384270280168466,0.9409296221693221,0.938961118232314,0.937999755844473,0.937587743392541
479,0.9426495948235079,0.9423596380118118,0.9426495948235079,0.9423596380118118,0.9431532040227693,0.942695377477986,0.943244769331726,0.9433210737558564
480,0.9319999999999999,0.9327816091954023,0.9319999999999999,0.9327816091954023,0.9333793103448276,0.9341302681992338,0.9327203065134099,0.9329501915708812
481,0.9573153051413922,0.9566743479786959,0.9573153051413922,0.9566743479786959,0.9555755642712165,0.9561096952401299,0.9566896088635218,0.9568880003662613
482,0.9544039553195384,0.9533815540499297,0.9544039553195384,0.9533815540499297,0.9519166208875053,0.9512757126289446,0.9516419459195506,0.9520844778123665
483,0.9363160385278808,0.9346827250385433,0.9363160385278808,0.9346827250385433,0.9347285188746929,0.9332631161179038,0.9340416113324479,0.9338279067637496
484,0.9401023315665309,0.9403014798247494,0.9401023315665309,0.9403014798247494,0.9404699898893961,0.9402555225343915,0.9400563742761727,0.9398878642115259
485,0.9538655641017847,0.9547016082449153,0.9538655641017847,0.9547016082449153,0.9560696804791292,0.9542759857720489,0.954367190587663,0.954245584166844
486,0.9679088079106389,0.9682140023194776,0.9679088079106389,0.9682140023194776,0.9677562107062199,0.9677867301471036,0.9683971189647805,0.9683513398034548
487,0.9428449171709762,0.9400941377834832,0.9428449171709762,0.9400941377834832,0.9437924078488905,0.9413931169386881,0.9405984473378569,0.9406901399841067
488,0.9396528136685617,0.940397652996078,0.9396528136685617,0.940397652996078,0.9398960265101997,0.9399568297206093,0.9409296810871612,0.940914480284559
489,0.9465426017150154,0.9475612722739157,0.9465426017150154,0.9475612722739157,0.9479717813051145,0.9454022988505748,0.9449613817429909,0.9467858663260962
490,0.9492034912109375,0.947052001953125,0.9492034912109375,0.947052001953125,0.9453277587890625,0.944488525390625,0.9461669921875,0.9463653564453125
491,0.9336812549594091,0.9340322285295733,0.9336812549594091,0.9340322285295733,0.93622962827321,0.9356802783373008,0.9332234633461515,0.9330098272599646
492,0.9398574285234541,0.936819770725527,0.9398574285234541,0.936819770725527,0.9371403275785745,0.9346979896505929,0.9343469035734457,0.9349422234433911
493,0.9684127321922598,0.9669078527346243,0.9684127321922598,0.9669078527346243,0.9668926519320221,0.9675462864439242,0.9662542182227221,0.9665886358799745
494,0.9420177045177045,0.9417582417582416,0.9420177045177045,0.9417582417582416,0.9440323565323565,0.9431318681318681,0.9423687423687425,0.9419719169719171
495,0.9332386580542704,0.9336967642432848,0.9332386580542704,0.9336967642432848,0.9337578450684868,0.9329637943408615,0.9334829813550782,0.9339868981629942
496,0.9415813328856807,0.9396126787431135,0.9415813328856807,0.9396126787431135,0.9454575976315106,0.9436873349916828,0.9397347658217223,0.9397347658217222
497,0.9509057335144292,0.9509667770537334,0.9509057335144292,0.9509667770537334,0.9531796053535184,0.9522639522639523,0.9509209943992553,0.9512567338654295
498,0.9444546175914058,0.9428218275041202,0.9444546175914058,0.9428218275041202,0.9398614417383874,0.9422114386864434,0.9423487761704207,0.9425929316974914
499,0.9614862287327381,0.958281834134432,0.9614862287327381,0.958281834134432,0.9558403906309605,0.9583581292439155,0.9572899977111466,0.9580529488059816
500,0.9370565346761273,0.9348134584573129,0.9370565346761273,0.9348134584573129,0.938933394369421,0.9351338979171435,0.9368886854352636,0.9360189211871519
501,0.9292254165903682,0.9294237929561131,0.9292254165903682,0.9294237929561131,0.9365806018433742,0.9348715131538791,0.931377037172679,0.931178660806934
502,0.9611792711957517,0.9615607642067998,0.9611792711957517,0.9615607642067998,0.9630104376487825,0.9605688823780749,0.9616523225294513,0.9615607642067997
503,0.9524180371676823,0.9502649380793136,0.9524180371676823,0.9502649380793136,0.9541893810985386,0.9507993952998305,0.9500358849848061,0.9499289935407027
504,0.9470599905382514,0.9396126787431136,0.9470599905382514,0.9396126787431136,0.9401925923665054,0.9378271552184596,0.940146809712027,0.938483373265982
505,0.929290771484375,0.93414306640625,0.929290771484375,0.93414306640625,0.9350738525390625,0.936309814453125,0.933837890625,0.9337921142578125
506,0.953857421875,0.954833984375,0.953857421875,0.954833984375,0.9512786865234375,0.951751708984375,0.9546966552734375,0.955078125
507,0.9394799487273394,0.9392052737593847,0.9394799487273394,0.9392052737593847,0.9400292986632485,0.9398309222975034,0.938945858511872,0.9387932613074528
508,0.935882568359375,0.9333953857421875,0.935882568359375,0.9333953857421875,0.930267333984375,0.9300994873046875,0.93157958984375,0.9316864013671875
509,0.9508241758241757,0.9516178266178266,0.9508241758241757,0.9516178266178266,0.955006105006105,0.9547466422466422,0.952518315018315,0.9527319902319903
510,0.9503237770954307,0.9508102027787066,0.9503237770954307,0.9508102027787066,0.9483932751649289,0.9492597209132642,0.9507798011735019,0.9508558051865139
511,0.9515466906771255,0.9498832542310803,0.9515466906771255,0.9498832542310803,0.9516382559860821,0.9506157767027332,0.9494864712256016,0.9492117752987318
