group,noisy::lean|qda,noisy::-kpca|qda,noisy::-gmm|qda,noisy::-scaler|qda,noisy::-transductive|qda,noisy::raw|qda,noisy::raw|qda_reg0.5,noisy::raw|lda,noisy::raw|gmm_bayes_k1,noisy::raw|gmm_bayes_k3,noisy::lean|lda,flip_r1::lean|qda,flip_r1::-kpca|qda,flip_r1::-gmm|qda,flip_r1::-scaler|qda,flip_r1::-transductive|qda,flip_r1::raw|qda,flip_r1::raw|qda_reg0.5,flip_r1::raw|lda,flip_r1::raw|gmm_bayes_k1,flip_r1::raw|gmm_bayes_k3,flip_r1::lean|lda,flip_r2::lean|qda,flip_r2::-kpca|qda,flip_r2::-gmm|qda,flip_r2::-scaler|qda,flip_r2::-transductive|qda,flip_r2::raw|qda,flip_r2::raw|qda_reg0.5,flip_r2::raw|lda,flip_r2::raw|gmm_bayes_k1,flip_r2::raw|gmm_bayes_k3,flip_r2::lean|lda,flip_r3::lean|qda,flip_r3::-kpca|qda,flip_r3::-gmm|qda,flip_r3::-scaler|qda,flip_r3::-transductive|qda,flip_r3::raw|qda,flip_r3::raw|qda_reg0.5,flip_r3::raw|lda,flip_r3::raw|gmm_bayes_k1,flip_r3::raw|gmm_bayes_k3,flip_r3::lean|lda
248,0.9236416361416362,0.9294261294261293,0.9109432234432233,0.929120879120879,0.91486568986569,0.9116452991452992,0.9092948717948718,0.7539224664224664,0.9119047619047619,0.9164682539682539,0.9308455433455434,0.9384004884004884,0.9362637362637363,0.9200854700854701,0.9412545787545787,0.9223290598290599,0.9222222222222223,0.9206501831501832,0.7671398046398046,0.9222527472527473,0.9315857753357754,0.9355769230769231,0.9378205128205128,0.9360729548229549,0.9185439560439561,0.9416361416361416,0.920405982905983,0.9205280830280831,0.919520757020757,0.7673382173382174,0.9204365079365079,0.9228098290598291,0.9364010989010989,0.9375915750915751,0.9356150793650794,0.9179334554334554,0.9416208791208791,0.9198260073260074,0.9196886446886448,0.9190018315018316,0.7667887667887667,0.9197191697191697,0.927663308913309,0.9366605616605618
249,0.9509347925216598,0.9436388508891929,0.9364645082839337,0.9549779601763186,0.9391852865177077,0.9353245174038608,0.9364493084055326,0.8221462228302173,0.935187718498252,0.9328165374677003,0.9535035719714243,0.9502507979936161,0.941047271621827,0.938607691138471,0.9542027663778689,0.940705274357805,0.9361757105943153,0.9383796929624563,0.8246086031311749,0.9361605107159143,0.9387900896792826,0.9537771697826417,0.9511931904544764,0.9421796625626995,0.9389420884632922,0.9550235598115215,0.9416932664538683,0.936358109135127,0.9383036935704514,0.8262957896336829,0.936282109743122,0.9373005015959872,0.9549779601763185,0.9514819881440949,0.9422100623195014,0.9393068855449156,0.9555403556771546,0.9417996656026753,0.936844505243958,0.9389268885848913,0.8271165830673355,0.9367229062167504,0.9370269037847696,0.9556011551907584
250,0.938788590962504,0.9382239382239382,0.9258931432844475,0.9372625024798937,0.9258778823996217,0.9297236253757994,0.9246264898438811,0.7531551879377967,0.9296320600668427,0.9252369252369251,0.9331573244616723,0.9393074610465915,0.9396279396279397,0.9341645428601951,0.9411998107650281,0.9342713690539777,0.937293024249546,0.9315549315549315,0.7654859828772874,0.9371556762861111,0.9372014589405894,0.9361637187724144,0.9394905916645047,0.9395821569734614,0.9336304118912815,0.9411540281105499,0.9336761945457598,0.9372625024798937,0.9299220168785385,0.766783158087506,0.9368657194744151,0.9346376302898043,0.9371709371709371,0.9391472217559175,0.939231156622461,0.9328978894196286,0.9410319410319411,0.9323027149114105,0.9364384146992841,0.9292047552917119,0.7664474186213316,0.9362247623117188,0.9370793718619805,0.9373540677888504
251,0.9511956903261252,0.9561859996642605,0.9445877271964228,0.9474720344285563,0.9411387672257238,0.9456102064797718,0.9441451615364659,0.8338547468982251,0.9456254673645978,0.9504631678544722,0.95313382269904,0.955957086391869,0.9610542219237872,0.9498985151159065,0.9548277809147374,0.9453278801104886,0.9515924733316037,0.9497153844979932,0.841729363468494,0.9516840386405604,0.9593450028232637,0.9544157370244328,0.9560639125856517,0.962221679612984,0.9498222106917759,0.9549498679933462,0.9451752712622278,0.9515924733316038,0.9498069498069497,0.8415309719657545,0.9516077342164299,0.959833351137699,0.9548430417995636,0.9561859996642604,0.9626108321760495,0.9499442977703847,0.9551329986112596,0.9451905321470538,0.9516687777557342,0.9496696018435148,0.8409052756878843,0.95160773421643,0.9603216994521343,0.9551177377264334
252,0.935516357421875,0.9391632080078125,0.929840087890625,0.93707275390625,0.932525634765625,0.9315185546875,0.9288787841796875,0.7993621826171875,0.9311676025390625,0.92376708984375,0.9398956298828125,0.93414306640625,0.9362030029296875,0.9289703369140625,0.9382781982421875,0.93170166015625,0.9288177490234375,0.9282379150390625,0.805877685546875,0.9286956787109375,0.9332809448242188,0.9358978271484375,0.934112548828125,0.9362030029296875,0.929351806640625,0.937713623046875,0.931243896484375,0.929168701171875,0.9278717041015625,0.8047332763671875,0.928863525390625,0.9300079345703125,0.9353790283203125,0.933868408203125,0.93603515625,0.92877197265625,0.93780517578125,0.93115234375,0.9286956787109375,0.927703857421875,0.8052825927734375,0.9283905029296875,0.9302215576171875,0.935577392578125
253,0.9526491734212575,0.9391552563691594,0.9428950863213812,0.9489704019172351,0.941322831280243,0.943963609164873,0.9410328036512952,0.7051029598082764,0.9437651692082246,0.9380256750774679,0.9244554349651203,0.9546793668238922,0.9496802063775549,0.9472760299796981,0.9509853307078201,0.9467112393338524,0.947413411488147,0.9429408801575307,0.7173299140602342,0.9475049991604464,0.9415670650730412,0.9227305338034835,0.9567553540626765,0.9538092839370488,0.9492756941582328,0.9537176962647493,0.9486651096762375,0.9495504571751309,0.9440704614492222,0.7175894124650821,0.9496115156233305,0.9493367526064326,0.9244096411289706,0.9565416494939782,0.95493886522874,0.9494588695028316,0.9545419853154431,0.948741432736487,0.9493214879943827,0.9443604890781702,0.7197417227641161,0.9492451649341332,0.948756697348537,0.9241196135000229
254,0.9553042788256118,0.9531984374046266,0.9476896783250932,0.9511231154245255,0.9432796191173778,0.948651040712934,0.9435237746444486,0.7840139168650431,0.9485747421107246,0.9488951962400047,0.9515198681560154,0.9569828480742233,0.9558078496001953,0.9484221449063054,0.9557315509979858,0.9440578648599158,0.9468656534212293,0.9415400109869989,0.7901178050418116,0.9468809131416713,0.9461026673991332,0.9516114264786669,0.9571964841604103,0.9563877189769884,0.9482542879814442,0.9554873954709149,0.9438900079350547,0.9468046145394617,0.9414331929439054,0.7914759201611427,0.9467893548190197,0.9464689006897393,0.9523438930598791,0.9569675883537813,0.9562046023316854,0.9480406518952572,0.9555636940731246,0.9436763718488678,0.9464383812488556,0.9412958554599281,0.790224623084905,0.9464841604101814,0.9419520234389306,0.9514588292742477
255,0.9551832061068702,0.9586564885496183,0.9430839694656489,0.9556641221374046,0.9391450381679389,0.9428549618320611,0.9414961832061068,0.8397709923664123,0.9426106870229007,0.9404580152671757,0.9640152671755726,0.9603053435114504,0.961557251908397,0.9446870229007633,0.9603511450381681,0.9407480916030534,0.9461832061068701,0.9442442748091603,0.8381832061068702,0.9458778625954198,0.9515877862595421,0.9618931297709923,0.9600305343511449,0.9612595419847328,0.9443511450381677,0.96,0.9405190839694657,0.9454198473282442,0.9439847328244276,0.8381068702290076,0.9453282442748092,0.9523206106870229,0.9614503816793892,0.959969465648855,0.9613206106870229,0.9446717557251908,0.9601374045801527,0.9410229007633587,0.9458473282442748,0.9445801526717558,0.8381068702290078,0.9455725190839694,0.9560305343511449,0.9614198473282443
256,0.9379731379731381,0.9400335775335775,0.9271367521367522,0.9295940170940171,0.9257936507936507,0.9256562881562882,0.9232753357753358,0.8167277167277167,0.9254731379731379,0.925473137973138,0.9307387057387058,0.9248931623931624,0.923550061050061,0.9226495726495727,0.928495115995116,0.9243131868131867,0.9219322344322344,0.919551282051282,0.8218864468864469,0.9221459096459096,0.925709706959707,0.9258852258852258,0.9265873015873016,0.9220467032967034,0.9218253968253969,0.9303724053724054,0.9223443223443223,0.9211843711843711,0.9188186813186814,0.8215048840048841,0.9211080586080587,0.9209249084249085,0.9254273504273505,0.9261904761904761,0.9217490842490842,0.920467032967033,0.9298687423687424,0.9215659340659341,0.9203144078144079,0.9181776556776556,0.8210470085470085,0.9203144078144078,0.9219627594627595,0.9246794871794872
257,0.9343282219788244,0.9423299257636607,0.9332785688207376,0.9277108433734941,0.9323810393087502,0.940550079104296,0.9369903857855665,0.7692284288669831,0.9405805038335158,0.9288974078130704,0.9329743215285384,0.9438663745892663,0.9431666058172082,0.9374315443592552,0.9388158695387611,0.9353322380430814,0.9430449069003285,0.9396373372276987,0.7775191675794086,0.9431666058172083,0.9370968723378361,0.9383290738712425,0.9472130948034563,0.943242667640258,0.9377814287452841,0.9411585736886942,0.9364427406596082,0.9431361810879884,0.9400784958013875,0.7769563100888401,0.943288304734088,0.9388615066325909,0.938161737860533,0.9472130948034563,0.943242667640258,0.9377814287452841,0.9411585736886942,0.9364427406596082,0.9431361810879884,0.9400784958013875,0.7769563100888401,0.943288304734088,0.9388615066325909,0.938161737860533
258,0.9503601294024293,0.9519166208875054,0.9477354574864189,0.9492919489714949,0.945156564731734,0.9510315571018739,0.9474455227980225,0.7509918818287249,0.9506653238112679,0.9484068851858634,0.9516114264786669,0.9559909662454985,0.9558078496001953,0.9532594762863943,0.9548159677714705,0.9521760361350181,0.9555331746322407,0.9515656473173412,0.7588658975767564,0.9557162912775438,0.9503448696819874,0.9550906427394251,0.956265641213453,0.9559528169443935,0.9536714887383263,0.9546633705670512,0.9520539583714827,0.9564182384178722,0.9513062320698286,0.7557681743270462,0.9564792772996399,0.9522523347372276,0.9534120734908137,0.9559604468046147,0.9553653177073795,0.9528779832753463,0.9547244094488189,0.9512909723493866,0.9550753830189832,0.950436428004639,0.7559970701336752,0.9551669413416347,0.9542208386742355,0.9538088262223036
259,0.9665267175572518,0.9678167938931298,0.952412213740458,0.9625954198473283,0.9493435114503818,0.9492519083969465,0.9427022900763358,0.8011297709923664,0.9490534351145038,0.9504122137404579,0.9538015267175574,0.9645496183206106,0.9671908396946566,0.9496183206106871,0.9642748091603053,0.946885496183206,0.9468091603053436,0.9384122137404579,0.8057251908396946,0.9467786259541985,0.9564732824427481,0.9491755725190839,0.9637251908396947,0.9670076335877863,0.9485038167938932,0.9638167938931298,0.947114503816794,0.9476030534351144,0.9385954198473282,0.8050534351145038,0.948,0.9524122137404579,0.947587786259542,0.9635419847328245,0.967145038167939,0.9472824427480916,0.962916030534351,0.9461068702290076,0.9468396946564885,0.9375877862595421,0.8039389312977099,0.9471297709923664,0.947206106870229,0.9465038167938931
260,0.9470447296534253,0.9415050284615503,0.9390785477742,0.9378424161032857,0.9384528514963298,0.9372014589405894,0.9353091092221526,0.793535489187663,0.9370183283226761,0.9332794115402809,0.9405130709478536,0.9446487707357273,0.9389717215804171,0.9391243304286782,0.937445633097807,0.9387428083080257,0.9354617180704138,0.9347749782532392,0.7985563202954508,0.9354159354159354,0.9391166999862651,0.9426953774779862,0.9447098142750315,0.9394829612220915,0.9394142872403742,0.9376287637157202,0.9389411998107651,0.9358585010758923,0.9349886306408046,0.7992125383429732,0.9358432401910662,0.9398873746699834,0.9428479863262471,0.9447555969295099,0.9396432005127657,0.9395974178582875,0.9376440246005464,0.9389869824652433,0.9357669357669359,0.9351565003738916,0.7987547117981901,0.9357211531124575,0.9372930242495461,0.9431074213682908
261,0.9482879638671875,0.948333740234375,0.9274139404296875,0.947723388671875,0.9256744384765625,0.9300384521484375,0.9237060546875,0.7635955810546875,0.9301605224609375,0.930877685546875,0.9482574462890625,0.9478759765625,0.9402923583984375,0.93017578125,0.948638916015625,0.928802490234375,0.9334716796875,0.9261016845703125,0.75506591796875,0.933441162109375,0.943939208984375,0.9459991455078125,0.948577880859375,0.9414138793945312,0.9282379150390625,0.950531005859375,0.9263763427734375,0.9314727783203125,0.9264678955078125,0.754669189453125,0.931640625,0.932708740234375,0.9458465576171875,0.947967529296875,0.9407730102539062,0.92877197265625,0.951202392578125,0.9278717041015625,0.9325408935546875,0.9263916015625,0.7540740966796875,0.9323577880859375,0.929351806640625,0.94427490234375
262,0.9531872357959315,0.9551329986112596,0.9481129915912525,0.9494101668014712,0.9433363346406825,0.9489065576022098,0.9390175042348956,0.8055458055458057,0.9493796450318189,0.949837471576602,0.9551787812657377,0.9571398049658919,0.9564378042638912,0.9476704259312955,0.9540494757886061,0.9421765073938987,0.9457322935583805,0.935644848688327,0.8098646359515924,0.9460680330245548,0.9416576373098112,0.9476856868161218,0.9571398049658919,0.9564378042638912,0.9476704259312955,0.9540494757886061,0.9421765073938987,0.9457322935583805,0.935644848688327,0.8098646359515924,0.9460680330245548,0.9416576373098112,0.9476856868161218,0.9571398049658919,0.9564378042638912,0.9476704259312955,0.9540494757886061,0.9421765073938987,0.9457322935583805,0.935644848688327,0.8098646359515924,0.9460680330245548,0.9416576373098112,0.9476856868161218
263,0.9548307297631593,0.9541283002733367,0.9449661764930445,0.954418434193046,0.9438514514331089,0.9446455021607342,0.9427519965794737,0.7983874662146686,0.9446913127796357,0.9425534838975674,0.954357353367844,0.9595339533037092,0.9624811031197033,0.9503260189045153,0.9574113946279414,0.9481118389909448,0.9507383144746285,0.9478522454838365,0.8031975811993219,0.9506008826179242,0.9548765403820606,0.9570601798830302,0.959686655366714,0.9629086688961168,0.9510437186006383,0.9574877456594438,0.9487226472429642,0.950845205918732,0.9478827858964375,0.802602043153603,0.9509520973628353,0.9517919587093622,0.9564035610121092,0.959717195779315,0.9625421839449051,0.9504481805549194,0.9573503138027395,0.9476995434208315,0.9507077740620276,0.9473330584696199,0.8022966390275932,0.9506008826179241,0.9539450577977309,0.9560676164734985
264,0.9393883904046878,0.9491698712079595,0.9285539888909234,0.9413568943416957,0.9335896966367576,0.9275468473417567,0.9230452298113899,0.781877556003174,0.9277147042666181,0.93622962827321,0.9425929316974913,0.9413874137825795,0.9521302569736924,0.9336659952389672,0.9424861136543978,0.9369010559726546,0.9339254104864798,0.9289965207837394,0.7906671549777207,0.9340474882500153,0.9390221571140817,0.9448361106024538,0.9417536470731857,0.9520386986510408,0.9331929439052676,0.9418299456753952,0.9367331990477935,0.9336049563571995,0.9283556125251786,0.790835011902582,0.9338185924433864,0.9364280046389551,0.9452328633339437,0.9417383873527437,0.9519166208875054,0.9329640480986389,0.9418604651162791,0.9366874198864678,0.9331471647439419,0.9282640542025271,0.7918574131721906,0.9334065799914545,0.9386864432643595,0.9449276689251053
265,0.957853202574318,0.9513714373276125,0.9400704872816428,0.9604045357033405,0.941618142813362,0.9419092859331903,0.9408979466748392,0.7468587189702727,0.9415568495249771,0.9456634998467668,0.9647870058228624,0.9605884155684953,0.9587726019000918,0.9452650934722647,0.9659975482684646,0.9464603125957706,0.9479619981612014,0.9456634998467667,0.7561752988047807,0.9479466748391053,0.9475176218204108,0.9646337726019001,0.9611707018081521,0.9550566962917559,0.9463530493410971,0.9658443150475023,0.9479926448053938,0.9492338338951886,0.9461998161201348,0.7572785779957094,0.9493257738277658,0.9447594238430892,0.9641893962611093,0.9612319950965369,0.9562289304321178,0.9470885688017162,0.965752375114925,0.9484983144345694,0.9501072632546737,0.9463070793748085,0.7562212687710695,0.9500766166104812,0.9456788231688631,0.9642047195832057
266,0.9427729694249821,0.9426813817526828,0.9355986017615361,0.937903558181069,0.9385904657233137,0.9411701851597443,0.9351253987879898,0.782525072125292,0.9410175390392453,0.9410557005693702,0.9357665124940849,0.9433682892949276,0.9430629970539299,0.9393842255499076,0.9428492924852315,0.9397047824029553,0.9435362000274764,0.9364839492604295,0.7876081879379035,0.9438720214925738,0.9473523530399476,0.9385599364992139,0.943581993863626,0.9426966463647326,0.9398421639114042,0.9432003785623789,0.9397353116270549,0.9438567568805238,0.9365144784845294,0.7872723664728062,0.9441620491215216,0.9489093434690358,0.939323167101708,0.9433224954587779,0.9419639449863383,0.9392468440414588,0.9432309077864787,0.9399032223596038,0.943581993863626,0.9359344232266337,0.7865854589305612,0.9436735815359253,0.9485582573918883,0.938941551800461
267,0.9400903375450161,0.953717267899652,0.9325978148080327,0.942074101202466,0.9295611304400903,0.9366721601660257,0.9340474882500153,0.7390435207227004,0.9365958615638161,0.9461942257217847,0.9463010437648782,0.9436916315693097,0.9556247329548924,0.937618262833425,0.945171824452176,0.9340017090886895,0.9433406579991455,0.9388695599096624,0.7395623512177257,0.9434016968809132,0.9455380577427823,0.9484526643471892,0.943828969053287,0.95370200817921,0.9377556003174021,0.9451260452908502,0.934688396508576,0.942684490020143,0.9383202099737533,0.7416834523591528,0.9425776719770494,0.9485594823902826,0.9482542879814442,0.9445156564731735,0.9534883720930234,0.9378318989196118,0.9453396813770372,0.9345052798632728,0.9421503998046755,0.9381065738875664,0.7403558566807056,0.9421351400842337,0.9547854483305865,0.9483000671427699
268,0.9467612726024263,0.9458228427557793,0.9252002746623941,0.9464255741206988,0.9211261158159761,0.9193102922102693,0.9079575799191271,0.6967421988250554,0.9195086594949263,0.9308308537422751,0.942641336690318,0.947219043259327,0.950240329594873,0.9302510109102007,0.9486991683833066,0.9265735866330967,0.9271229114213779,0.9173266193636987,0.7073319600213627,0.927412832837415,0.9423514152742809,0.9415732051575494,0.9470511940184634,0.95131609063859,0.9300679026474402,0.9492332341496911,0.9262989242389563,0.9270008392462042,0.9179369802395667,0.7085831998168918,0.9271381704432746,0.9413138017853055,0.9422598611429006,0.9480888075074387,0.9526665140764476,0.9306019684138247,0.9495994506752116,0.9268482490272373,0.927214465552758,0.9176470588235294,0.7069657434958418,0.9274738689250018,0.94018463416495,0.9433737697413596
269,0.9495231555657283,0.9517204547188525,0.932295719844358,0.9459525444419011,0.9293659876401923,0.9346761272602426,0.92817578393225,0.7184405279621576,0.9345540550850691,0.9332570382238499,0.9409781033035782,0.9515373464560921,0.9535667963683527,0.939833676661326,0.9499198901350423,0.9364919508659495,0.942069123369192,0.9344167238879988,0.7389791714351109,0.9423437857633326,0.9389181353475243,0.939482719157702,0.9518348973830777,0.9535667963683527,0.9398031586175326,0.9498588540474555,0.9367818722819867,0.9416571297779812,0.9343251697566186,0.7383840695811399,0.9416571297779812,0.9410009918364233,0.9389181353475242,0.9519111924925611,0.9532921339742122,0.9403524834058137,0.9496757457846952,0.9362325474937057,0.9418554970626383,0.9343251697566186,0.7396200503547723,0.9421149004348821,0.9353475242236973,0.9390096894789044
270,0.9326899509803921,0.9436887254901961,0.9347886029411765,0.9263174019607843,0.9327512254901961,0.9392922794117646,0.9357230392156863,0.8457720588235295,0.9393382352941175,0.9422334558823529,0.9378982843137256,0.945749080882353,0.9470818014705882,0.9404564950980391,0.9455729166666667,0.9372549019607843,0.9439338235294117,0.9403186274509805,0.8533700980392156,0.9438802083333333,0.9520220588235294,0.9444393382352941,0.9483992034313724,0.9489047181372549,0.9409620098039215,0.9480698529411765,0.9375765931372549,0.9442095588235293,0.9407781862745098,0.8534926470588234,0.9440946691176471,0.9497242647058823,0.9451133578431372,0.9483992034313724,0.9489047181372549,0.9409620098039215,0.9480698529411765,0.9375765931372549,0.9442095588235293,0.9407781862745098,0.8534926470588234,0.9440946691176471,0.9497242647058823,0.9451133578431372
271,0.9572763480392158,0.9508884803921568,0.9406556372549019,0.9520680147058822,0.9408547794117648,0.93359375,0.9339920343137256,0.7580116421568628,0.9336550245098039,0.9334405637254901,0.956219362745098,0.9550474877450981,0.9513633578431372,0.9385416666666665,0.9536764705882353,0.937515318627451,0.9307291666666666,0.9305453431372549,0.7652420343137256,0.9307904411764705,0.9366421568627451,0.9549172794117649,0.9552849264705883,0.9505897671568626,0.93828125,0.9537377450980393,0.9374080882352941,0.9308670343137255,0.9305912990196078,0.7652113970588235,0.9306985294117648,0.9350796568627451,0.954672181372549,0.9554687500000001,0.9512408088235295,0.9387714460784314,0.9537837009803922,0.9380821078431372,0.9310508578431372,0.9308976715686275,0.764154411764706,0.9309589460784313,0.9368719362745099,0.9545802696078431
272,0.9536832751118467,0.9479760372617515,0.9383311883311883,0.9474474474474474,0.9371514371514371,0.9410277624563339,0.9354047925476497,0.7652295152295152,0.941257584114727,0.9491481277195564,0.947861126432555,0.949776306919164,0.9474780903352332,0.9407213335784765,0.9477385548814121,0.9416252987681559,0.9429735858307288,0.9381626524483667,0.7703775203775205,0.9432034074891217,0.9482594839737698,0.9430808359379788,0.9510709689281117,0.9490255561684132,0.9406600478029049,0.9480603052031623,0.9416406202120488,0.9426518355089784,0.9375191518048662,0.7688147331004473,0.9430655144940859,0.945685481399767,0.9422534779677637,0.9510326653183796,0.9490178954464669,0.9400471900471901,0.9481981981981983,0.9415180486609058,0.9424373352944783,0.9372740087025802,0.7682018753447324,0.9427897285040142,0.9473708402279832,0.9419930134215849
273,0.9269060068093385,0.9297330982490273,0.9186831225680935,0.927361989299611,0.9139409046692607,0.9144120865758755,0.9063715953307393,0.7368677042801556,0.9146400778210116,0.9129681420233463,0.9273467898832684,0.9358508633268483,0.9343385214007781,0.9246564931906613,0.9350224951361868,0.9204462548638134,0.9209478356031129,0.9112050097276265,0.7499392023346304,0.9211454280155642,0.917634362840467,0.9300522859922179,0.9358964615758755,0.9340649319066148,0.9240941147859925,0.9349768968871595,0.9201118677042802,0.9212214250972763,0.9112658073929961,0.7494072227626459,0.9213734192607005,0.92489968385214,0.9295203064202334,0.9353036843385214,0.9311846425097277,0.9237445282101168,0.9345209143968871,0.9199142752918289,0.9208262402723735,0.9099890564202335,0.7477656857976654,0.9210086332684826,0.9223157830739299,0.9282587548638132
274,0.9464612708295184,0.9568989196117927,0.9384880668986144,0.9463773423670878,0.9388085210278948,0.9464689006897393,0.9487731184764695,0.769822376854056,0.9461789660013429,0.9444546175914057,0.9387322224256851,0.9518326924250747,0.959569370689129,0.9466062381737167,0.9504974668864068,0.9447903314411281,0.9519776597692731,0.9527864249526948,0.7772538607092718,0.9518861014466214,0.9506653238112679,0.9390221571140817,0.9515885368980039,0.9591039492156505,0.9462552646035525,0.9503296099615456,0.9443630592687542,0.9510468168223158,0.9518098028444119,0.7754684734175671,0.9511383751449674,0.948307697002991,0.9386559238234756,0.9519318806079473,0.9592260269791857,0.9463773423670878,0.9508942196178967,0.9454617591405725,0.9517335042422023,0.9522218152963438,0.7760178233534761,0.951413050112922,0.9500854544344748,0.938778001587011
275,0.9354700854700855,0.9490384615384616,0.9313644688644689,0.9267094017094017,0.9296245421245422,0.9342338217338216,0.92997557997558,0.7721764346764347,0.9344627594627595,0.9374847374847374,0.9264041514041514,0.9317918192918193,0.9450320512820514,0.9365384615384617,0.9293345543345544,0.9354395604395606,0.9386294261294261,0.9336843711843712,0.782554945054945,0.9386599511599512,0.9394688644688645,0.9298992673992674,0.9340430402930403,0.9510912698412699,0.9367063492063492,0.9304487179487179,0.9360347985347984,0.9386904761904762,0.9341117216117216,0.7821123321123322,0.9387820512820513,0.9439102564102564,0.9304945054945055,0.933768315018315,0.950946275946276,0.936965811965812,0.9303418803418804,0.9361263736263736,0.9391483516483516,0.9345543345543346,0.782020757020757,0.9392704517704518,0.9414224664224664,0.9296855921855922
276,0.9367512011190172,0.9352231952806666,0.9224289971416408,0.9415404731496686,0.9183087027914614,0.9264732713008574,0.9238125646171623,0.7434622635772061,0.9262756188043545,0.9200115550690263,0.9395791522228305,0.9388189503132032,0.9395183360700603,0.9262908228425469,0.9411147600802773,0.9274767378215654,0.9289971416408197,0.9256826613148451,0.751870096697683,0.929088365869975,0.9274235236878915,0.9402177218269172,0.938028340327191,0.9390774189624764,0.9276743903180684,0.9412820045003953,0.9295596910539441,0.9292099981755154,0.9251961320926838,0.7484187800279756,0.9293164264428633,0.9323268260049868,0.9398224168339111,0.9376330353341849,0.9390242048288024,0.9255002128565347,0.9409171075837743,0.9267925561029009,0.9260323541932738,0.9220945083014048,0.746168582375479,0.926123578422429,0.9246335826795596,0.9388037462750105
277,0.9368894993894995,0.9477106227106227,0.9297466422466423,0.9287545787545787,0.9326617826617827,0.927106227106227,0.9246336996336997,0.820528083028083,0.9268467643467644,0.935370879120879,0.9206349206349206,0.9386752136752137,0.953319597069597,0.9393772893772894,0.9292429792429792,0.9383089133089133,0.9362942612942612,0.9322649572649573,0.8235958485958487,0.9363095238095238,0.9406288156288157,0.9202075702075703,0.938446275946276,0.950885225885226,0.9383394383394383,0.9272283272283272,0.9373626373626374,0.9347069597069597,0.9308760683760684,0.8226495726495726,0.9344932844932845,0.9403617216117216,0.9200854700854701,0.9382173382173382,0.9490766178266179,0.9372557997557998,0.9255952380952381,0.9379273504273504,0.9336233211233211,0.9301892551892551,0.8209706959706959,0.9337148962148962,0.9362942612942612,0.9175671550671551
278,0.961456854574041,0.9710201340232938,0.9533360809635023,0.961716352978889,0.9496115156233305,0.9538398131611486,0.9495046633389812,0.8035444429179833,0.9539466654454976,0.9577170246218193,0.9588923997496605,0.9616095006945399,0.9714704400787654,0.9548472775564409,0.9647845400009158,0.9506647738547724,0.955747889667384,0.9519622658790127,0.8035444429179832,0.9556715666071346,0.9543588099708445,0.9572132924241731,0.961197356169193,0.9716078215872144,0.9541145761780465,0.964754010776816,0.9506647738547724,0.9552746866938376,0.9514127398452168,0.8036207659782326,0.955351009754087,0.9572896154844225,0.9569080001831752,0.9610905038848437,0.9717604677077132,0.9545877791515929,0.9652730075865122,0.9510616537680695,0.9558700065637832,0.9523591457923096,0.8044145258048268,0.9557478896673841,0.957762818457969,0.9571674985880233
279,0.9575315397476821,0.9626082991336069,0.9555859553123575,0.9575467396260829,0.9529563763489892,0.9531843745250037,0.9490804073567412,0.7722906216750266,0.9530019759841921,0.9449156406748744,0.9573491412068703,0.9560875512995896,0.955061559507524,0.9555707554339565,0.9577595379236965,0.9535035719714243,0.9503571971424228,0.9451588387292901,0.7713786289709682,0.9504635962912296,0.9557835537315701,0.9560571515427877,0.9572579419364645,0.9571819425444595,0.9561331509347926,0.9584283325733395,0.9531843745250038,0.9514363885088919,0.9458732330141358,0.770892232862137,0.9512083903328774,0.954734762121903,0.9567715458276334,0.9571211430308557,0.9571971424228605,0.9550235598115214,0.9581851345189238,0.9521203830369357,0.9510411916704665,0.9456148350813193,0.7705274357805137,0.9509195926432589,0.9515275877792978,0.9561787505699954
280,0.9423684572056601,0.9391552563691594,0.9352627802964388,0.941307566668193,0.9330036177130558,0.9365297430965793,0.9370792691303751,0.8376608508494757,0.9361939216314817,0.9260582192303584,0.9448489566637664,0.9375066782677718,0.9375830013280213,0.9359344232266337,0.9393689609378577,0.9334615560745524,0.9365144784845294,0.9348964296072416,0.8389736074857659,0.9363618323640306,0.9268367144449023,0.9407733052464471,0.9386973180076628,0.9385675688052387,0.936957152233976,0.9394910778342569,0.9333547037902031,0.937613530552121,0.9350490757277404,0.8379356138663735,0.9375524721039215,0.9251118132832654,0.9392468440414588,0.9391705209812092,0.9388881256582864,0.937628795164171,0.9395063424463068,0.9342858451252463,0.9379340874051686,0.9351711926241395,0.8386988444688678,0.9379798812413183,0.9327899131443574,0.9398879577475537
281,0.9586938277256427,0.9499961852445258,0.9474021515220874,0.9567101548790723,0.9474021515220874,0.9482108796826123,0.9440909437705043,0.8021362630655374,0.9480125123979553,0.9506065461203936,0.9483176928358893,0.9636835278858625,0.9479972533760587,0.9484702830548561,0.9597161821927215,0.9456473640039674,0.9476615548943312,0.9427023727779049,0.8018310826276036,0.9476157778286413,0.9492256046387427,0.9438010223544671,0.963408865491722,0.9443427176317998,0.9479972533760587,0.9596704051270314,0.9459220263981079,0.9471732661936371,0.9421683070115205,0.8014496070801862,0.9473868925001908,0.9490501258869306,0.9435263599603265,0.9632715342946516,0.9455558098725871,0.9475089646753643,0.9593194476234074,0.9457999542229343,0.9465934233615625,0.9417563134203097,0.801007095445182,0.946517128252079,0.9449759670405127,0.9432669565880827
