group,noisy::lean|qda,noisy::-kpca|qda,noisy::-gmm|qda,noisy::-scaler|qda,noisy::-transductive|qda,noisy::raw|qda,noisy::raw|qda_reg0.5,noisy::raw|lda,noisy::raw|gmm_bayes_k1,noisy::raw|gmm_bayes_k3,noisy::lean|lda,flip_r1::lean|qda,flip_r1::-kpca|qda,flip_r1::-gmm|qda,flip_r1::-scaler|qda,flip_r1::-transductive|qda,flip_r1::raw|qda,flip_r1::raw|qda_reg0.5,flip_r1::raw|lda,flip_r1::raw|gmm_bayes_k1,flip_r1::raw|gmm_bayes_k3,flip_r1::lean|lda,flip_r2::lean|qda,flip_r2::-kpca|qda,flip_r2::-gmm|qda,flip_r2::-scaler|qda,flip_r2::-transductive|qda,flip_r2::raw|qda,flip_r2::raw|qda_reg0.5,flip_r2::raw|lda,flip_r2::raw|gmm_bayes_k1,flip_r2::raw|gmm_bayes_k3,flip_r2::lean|lda,flip_r3::lean|qda,flip_r3::-kpca|qda,flip_r3::-gmm|qda,flip_r3::-scaler|qda,flip_r3::-transductive|qda,flip_r3::raw|qda,flip_r3::raw|qda_reg0.5,flip_r3::raw|lda,flip_r3::raw|gmm_bayes_k1,flip_r3::raw|gmm_bayes_k3,flip_r3::lean|lda,oracle::lean|qda,oracle::-kpca|qda,oracle::-gmm|qda,oracle::-scaler|qda,oracle::-transductive|qda,oracle::raw|qda,oracle::raw|qda_reg0.5,oracle::raw|lda,oracle::raw|gmm_bayes_k1,oracle::raw|gmm_bayes_k3,oracle::lean|lda
47,0.9486310260051614,0.9439965183929635,0.9300777253500695,0.9450425275245469,0.9326583902148518,0.929940293493365,0.9282758410066119,0.8035640661505337,0.9300471849374685,0.9332844686731716,0.9419121352329469,0.9469742086215585,0.9408737612045139,0.9330706857849649,0.9384916090216379,0.935177974254432,0.9338189258936888,0.9324293371203445,0.8079771557713745,0.9338341960999893,0.9365064822025745,0.9369187777726878,0.9486768366240628,0.940629437903706,0.9332081176416693,0.9396979553193764,0.935177974254432,0.9340785194007971,0.9324598775329455,0.8075495899949607,0.9340327087818956,0.9367508055033824,0.9379418815948204,0.9486768366240628,0.940629437903706,0.9332081176416693,0.9396979553193764,0.935177974254432,0.9340785194007971,0.9324598775329455,0.8075495899949607,0.9340327087818956,0.9367508055033824,0.9379418815948204,0.9486768366240628,0.940629437903706,0.9332081176416693,0.9396979553193764,0.935177974254432,0.9340785194007971,0.9324598775329455,0.8075495899949607,0.9340327087818956,0.9367508055033824,0.9379418815948204
48,0.9469070434570312,0.9525299072265625,0.9406585693359375,0.9349365234375,0.944244384765625,0.939910888671875,0.9316558837890625,0.8008575439453125,0.9401397705078125,0.9529876708984375,0.9390869140625,0.9438323974609375,0.9520721435546875,0.943328857421875,0.9374237060546875,0.9470062255859375,0.94366455078125,0.9337310791015625,0.805633544921875,0.94378662109375,0.9542236328125,0.9405670166015625,0.94317626953125,0.951751708984375,0.9433441162109375,0.9374542236328125,0.9461669921875,0.942901611328125,0.9334869384765625,0.804290771484375,0.9432373046875,0.953704833984375,0.9403533935546875,0.94329833984375,0.9515533447265625,0.9430694580078125,0.9375,0.9461822509765625,0.9430999755859375,0.9334716796875,0.8042449951171875,0.9433441162109375,0.955902099609375,0.9404449462890625,0.9438323974609375,0.9515838623046875,0.9443206787109375,0.937225341796875,0.948974609375,0.9445343017578125,0.9353179931640625,0.8050689697265625,0.94464111328125,0.9549407958984375,0.9395751953125
49,0.9388223415484878,0.9422109015252345,0.9395260605504306,0.9430293573209724,0.9389141309835238,0.9423409365582022,0.9438554622362967,0.7723316046323069,0.941836094665504,0.9370783422828032,0.9430752520384903,0.9466626891244818,0.9428304802117277,0.9399238147689201,0.947741214986155,0.9353649394954642,0.9434577080178073,0.9417749017088134,0.775069989444215,0.9433506203435985,0.9458059877308121,0.9395719552679487,0.944956935456729,0.9421879541664754,0.940719323205899,0.9477106185078097,0.9364205179983784,0.9438401639971239,0.9421267612097847,0.7758349014028486,0.943886058714642,0.938026833111509,0.9392965869628406,0.9448345495433476,0.9421879541664754,0.940994691511007,0.9479859868129179,0.9374302017837747,0.9439166551929874,0.9426010066241376,0.7770434622974896,0.9440084446280234,0.9398014288555386,0.9396178499854667,0.9449416372175562,0.9424786207107562,0.9406734284883809,0.9476800220294643,0.936481710955069,0.9447427601083116,0.9423103400798568,0.7751770771184237,0.9445285847598941,0.9421726559273028,0.9399544112472655
50,0.9591880341880341,0.954532967032967,0.9596916971916971,0.9571275946275946,0.9582417582417582,0.9608516483516483,0.9597985347985347,0.8280372405372405,0.9603632478632479,0.9531440781440781,0.9601953601953602,0.9628663003663004,0.9600885225885225,0.9651862026862026,0.9581807081807081,0.9641941391941391,0.9641178266178266,0.9606227106227107,0.8265567765567766,0.9639652014652014,0.9583791208791208,0.95995115995116,0.9630799755799757,0.9591956654456654,0.9637820512820513,0.9576923076923076,0.9642857142857142,0.9622557997557998,0.9601648351648352,0.8270909645909645,0.9623168498168498,0.9559371184371184,0.9597985347985348,0.9627747252747253,0.9567078754578754,0.963125763125763,0.9576770451770451,0.9642551892551892,0.9618284493284494,0.9597985347985347,0.8276251526251526,0.9617521367521368,0.9563492063492063,0.958974358974359,0.9644383394383395,0.9598366910866911,0.9659340659340658,0.9593559218559219,0.9656593406593406,0.9641636141636142,0.9609737484737485,0.8312271062271062,0.964010989010989,0.9606532356532356,0.9609279609279608
51,0.9580909188083131,0.9500816956037076,0.9511811504573426,0.9527692519125933,0.9488906195122696,0.9483256218791516,0.9469207628995068,0.8230183089773543,0.9483103516728512,0.9501580466352101,0.9535327622276177,0.9617939438361812,0.949623589414693,0.9537160047032235,0.9574724754531434,0.9526623604684898,0.9518072289156626,0.9520820926290714,0.8331729961671782,0.9516087162337564,0.9518912150503153,0.9562661291554049,0.9618397544550826,0.9515476354085544,0.9536396536717211,0.9578084199917541,0.9525860094369875,0.9516697970589583,0.9519141203597661,0.8338601554507002,0.95141020355185,0.9482492708476492,0.9565104524562127,0.9619924565180876,0.9520057415975689,0.9536549238780216,0.9580374730862614,0.9523722265487806,0.9513949333455494,0.952066822422771,0.8349137996854337,0.9510742590132393,0.9518835799471651,0.9573808542153405,0.9619161054865851,0.9490738619878755,0.9538839769725289,0.9579611220547589,0.952570739230687,0.9519904713912686,0.9522195244857757,0.8341502893704095,0.9516392566463573,0.9544107990898957,0.95673950555072
52,0.9417724609375,0.9437255859375,0.9459075927734375,0.9423065185546875,0.9468841552734375,0.9485015869140625,0.9485931396484375,0.8531341552734375,0.9483184814453125,0.938568115234375,0.9431304931640625,0.93780517578125,0.9382400512695312,0.9429931640625,0.9460601806640625,0.94439697265625,0.9450836181640625,0.9459228515625,0.861328125,0.9450531005859375,0.9409637451171875,0.946197509765625,0.9385299682617188,0.9390487670898438,0.942901611328125,0.946380615234375,0.944183349609375,0.9454345703125,0.9460296630859375,0.8602447509765625,0.945220947265625,0.9407196044921875,0.9461822509765625,0.9385833740234375,0.9386062622070312,0.9425811767578125,0.94586181640625,0.9439239501953125,0.9449310302734375,0.946197509765625,0.859771728515625,0.9449310302734375,0.9395370483398438,0.946685791015625,0.9390869140625,0.9402618408203125,0.944000244140625,0.947235107421875,0.9463043212890625,0.9475555419921875,0.9483489990234375,0.8614044189453125,0.9473876953125,0.940093994140625,0.94586181640625
53,0.9524420808117855,0.9410569105691057,0.9393758787211932,0.9491258634390854,0.9368543309493245,0.9381227458891129,0.9346231432239134,0.7913381013509384,0.9382144385353628,0.9279601442630968,0.9469710862522159,0.9498288403936671,0.9378553090042179,0.9407512684149397,0.9486521181001284,0.9378935142734885,0.9394370071520264,0.9362124824255761,0.7963200684638425,0.9394064429366098,0.9388562870591112,0.9430435845711842,0.9485451433461703,0.9384513112048414,0.9401705483220244,0.9481478085457546,0.9363805856103674,0.9395286997982762,0.9363653035026591,0.79867351305092,0.939467571367443,0.9332477535301669,0.9441744605415979,0.9488507855003362,0.9386423375511951,0.9399260345986918,0.9483770401613791,0.9361360718870346,0.9396968029830675,0.9360290971330766,0.7975120728650895,0.9395745461214011,0.9320404670212116,0.9432269698636836,0.9512271532489761,0.9390778776208815,0.9398496240601504,0.9500733541169998,0.9385964912280702,0.9392994681826518,0.936930741487866,0.7995751574057093,0.9393300323980683,0.9344550400391223,0.9452289259734702
54,0.9445487144274052,0.9423514152742809,0.9225299458304723,0.9397878995956359,0.9172808422980088,0.9187762264438849,0.9136644541084916,0.7479056992446784,0.9190051117723355,0.929533836881056,0.946364538033112,0.9410238803692683,0.9419089036392767,0.9220416571297779,0.9419851987487601,0.9206073090714886,0.9219043259327077,0.9170214389257648,0.7533836881055924,0.9218280308232243,0.9398794537270161,0.9500572213321126,0.9413138017853055,0.9435721370260166,0.922087434195468,0.9420157167925536,0.9197528038452736,0.9220569161516746,0.9168841077286947,0.7532158388647288,0.9218890669108111,0.9398489356832227,0.9503776607919432,0.9414358739604791,0.9435416189822232,0.9221026932173647,0.9422293430991073,0.9205310139620051,0.922346837567712,0.9168535896849012,0.7526207370107575,0.9219195849546045,0.9398184176394294,0.9508964675364309,0.9418326085297932,0.9423285267414359,0.9230334935530633,0.9425345235370413,0.921690699626154,0.9235217822537576,0.9186541542687114,0.7551232166018158,0.9233691920347906,0.9401388570992599,0.9507438773174639
55,0.9435270957010088,0.9449387275474234,0.9360721534634578,0.9448471622384665,0.9376745463701986,0.9370793718619805,0.9374303722129809,0.7967555358859707,0.9370335892075023,0.9377203290246768,0.9457475544432067,0.9453660323225541,0.9487386878691226,0.9421765073938987,0.9465105986845117,0.9417644635035939,0.9430768995986387,0.942649594823508,0.8037450211363255,0.9426190730538556,0.9446716620629665,0.945366032322554,0.94655638133899,0.951027820593038,0.9447250751598578,0.9463122071817724,0.9433058128710302,0.9444809010026401,0.9432295084468999,0.8036839775970213,0.944297770384727,0.9473346864651214,0.9458391197521633,0.9468234468234468,0.9520502998763869,0.9445419445419446,0.9461290765638593,0.9440993788819875,0.9445572054267708,0.9430005951745082,0.8029361942405421,0.9443282921543792,0.9438246829551179,0.9453049887832496,0.9470828818654906,0.9496543409586887,0.9391701130831565,0.9473499473499474,0.9402383750209838,0.9415355502312025,0.9408335495292017,0.8053779358127184,0.9411235063408977,0.9415660720008546,0.9464342942603812
56,0.9541208791208791,0.9530982905982905,0.9363553113553114,0.955509768009768,0.9464438339438338,0.9393315018315018,0.9332264957264957,0.8075091575091575,0.9392399267399267,0.9503052503052503,0.9283119658119658,0.9548687423687423,0.9556166056166057,0.9394383394383394,0.9558608058608058,0.9469169719169719,0.9415903540903541,0.9353937728937728,0.8112332112332112,0.9417735042735044,0.9461233211233212,0.9232753357753356,0.9542124542124542,0.955181623931624,0.9386446886446886,0.9543650793650793,0.9457875457875458,0.9405067155067155,0.9346001221001221,0.809508547008547,0.9404304029304029,0.9506105006105006,0.9223290598290598,0.9531746031746032,0.9538843101343101,0.9382936507936508,0.9528235653235654,0.9448260073260072,0.9401251526251526,0.9338827838827838,0.8083485958485959,0.9402319902319902,0.9478632478632478,0.9202075702075702,0.9554029304029303,0.959981684981685,0.9411782661782662,0.9573870573870573,0.9509004884004884,0.9438034188034188,0.9379884004884005,0.813980463980464,0.9437271062271061,0.9527472527472527,0.9288003663003662
57,0.9550698100251774,0.946272983901732,0.944808117799649,0.9590753032730601,0.9416647592889296,0.9438315403982604,0.939940489814603,0.7941863126573587,0.9437857633325704,0.9448386358434424,0.9470817120622569,0.958587014572366,0.9502937361715115,0.94702067597467,0.9613794155794615,0.9463492790112155,0.9454184786755168,0.9429159990844587,0.8002288853284505,0.945464255741207,0.9490730144197757,0.9489585717555505,0.9583886472877089,0.9500267032883193,0.9468223086900129,0.9610437170977341,0.9459830624856946,0.944914930952926,0.9421835660334172,0.8001068131532769,0.9450217441062027,0.943778133821622,0.9497672999160754,0.9581139848935684,0.94960708018616,0.9465781643396658,0.9613641565575647,0.9456778820477608,0.9442587930113678,0.9421225299458305,0.7992828259708553,0.9443350881208514,0.9479285877775235,0.9510795757991912,0.9578545815213244,0.9484855420767528,0.9467307545586329,0.9601586938277257,0.9458152132448309,0.9456778820477607,0.9428549629968718,0.8020294499122607,0.9456778820477608,0.9469748989089799,0.947722590981918
58,0.9528548498050906,0.9476114041122067,0.9429947259802797,0.9528701368187723,0.9421998012688221,0.9386685011083085,0.9348926087288848,0.802598792325919,0.9387755102040817,0.9399449667507452,0.95439883818696,0.9557593824046473,0.9496751509592601,0.9437285026370098,0.9545822823511427,0.9436673545822823,0.9411602843384544,0.936864633493847,0.8073071925399373,0.9414201635710463,0.9392188336008561,0.9518459069020867,0.9545669953374609,0.9498738821371244,0.9424291064740502,0.9538637927080944,0.9428265688297792,0.9397538790797219,0.9352136360162042,0.8059466483222503,0.9400749063670412,0.9361461438507988,0.9503477795612627,0.9537338530917986,0.9490789574256668,0.9408086830237713,0.9537414965986394,0.9413590155163188,0.9389436673545822,0.9345410074142017,0.8028739585721928,0.9390201024229916,0.9413895895436826,0.9499656042192158,0.9563555759382406,0.9521210731483605,0.9452572040051976,0.9547657265153252,0.9457922494840633,0.9430711610486892,0.9380264465336696,0.8086218757165787,0.9433769013223267,0.9431246655965757,0.9531605900787281
59,0.9393911650263218,0.9387197680628672,0.9365835049973297,0.9376821545738918,0.9406729228656443,0.9357595178149081,0.9344319829098955,0.8280003051804379,0.935667963683528,0.9269855802243075,0.9364614328221561,0.9385748073548486,0.9363698786907759,0.9384908827344167,0.944960708018616,0.94189364461738,0.9387655451285573,0.9369954985885405,0.840772106507973,0.9385824368657969,0.9358205539024949,0.9397116044861524,0.938147554741741,0.9367513542381932,0.9391622796978714,0.945113298237583,0.942198825055314,0.9389486533913176,0.9369649805447471,0.8402838178072786,0.9385671778439002,0.9351796749828336,0.9394979781795987,0.9384222171358816,0.937270160982681,0.9393453879606317,0.9454795147631038,0.9437094682230869,0.9391165026321814,0.9375600823987182,0.8406500343327992,0.9390402075226978,0.9332265201800565,0.9397726405737391,0.939002059967956,0.9360189211871519,0.939131761654078,0.945159075303273,0.9430533302815289,0.9391470206759747,0.9373006790264744,0.8399328603036544,0.9389486533913177,0.9322041657129778,0.9383230334935531
