magic,baseline_probe,-kpca,-gmm_score,-hist,-scaler,-gmm_stratify,-repeat,-gmm,-transductive,minimal,minimal_diag,minimal_-transductive,minimal_-gmm_stratify,minimal_reg0.05,minimal_reg0.3,minimal_reg0.5,raw_qda,raw_qda_reg0.5,gmm_bayes_k1,gmm_bayes_k2,gmm_bayes_k3,minimal_k3_s1,minimal_k3_s2,minimal_k4_s1,minimal_k4_s2,minimal_k5_s2,minimal_k5_s3,minimal_k5_s4,minimal_k6_s1,minimal_k6_s2,minimal_k7_s1,minimal_k7_s2,baseline_final,baseline_qda_avg4
222,0.9512833424891656,0.9557468107184276,0.9511765244460721,0.9508331807361289,0.9369315754135384,0.9514435695538059,0.9527711652322529,0.9363517060367454,0.9313617774522371,0.9581196972471464,0.9438137093328449,0.9387017029848014,0.9579594701825063,0.9576847952145516,0.9591192089360924,0.9587987548068119,0.9456753952267595,0.9427455289019105,0.9452939022157114,0.9540377220289324,0.9402276750289935,0.9505279863272904,0.9529161325764511,0.9615989135079046,0.9536714887383264,0.9513062320698285,0.9572117438808522,0.9582951840322285,0.960339986571446,0.9496429225416592,0.9599203442592933,0.9605688823780748,0.9570133675151072,0.9577992431178661
223,0.9374597873709367,0.9369159594350317,0.9371534054352155,0.9378963816293391,0.9232666441986579,0.9399721192438494,0.9406231808572567,0.9376206378871902,0.9309261925916849,0.9373448941450412,0.9247525965869053,0.9311712981402617,0.9411593492447685,0.936716811176813,0.9374368087257575,0.9370844694996783,0.9322742731088575,0.9274334385244646,0.9325346977542204,0.9319832102699226,0.9223092006495298,0.9396427586629493,0.940469989889396,0.9362878764668036,0.9397346732436656,0.9384095713716718,0.9391142498238305,0.9420018995680015,0.9381261680811299,0.9428291307944482,0.9444682741505559,0.9409755200833358,0.9441312540212631,0.9434801924078556
224,0.9388291352577067,0.9300269657412514,0.9388597781454924,0.9382469203897775,0.9337807194950053,0.9283875712447142,0.937588098302384,0.9186278114849543,0.9163908806765949,0.9307087699944843,0.9187197401483116,0.9197769197769197,0.9241588527302814,0.929597965312251,0.9327541827541828,0.9337960409388981,0.916023166023166,0.9128363056934486,0.9158546301403445,0.9147668076239504,0.9000505607648465,0.9251470858613716,0.9201063308206167,0.9282956425813569,0.9307623950481094,0.9297435190292334,0.9267098731384446,0.9262885334313905,0.9281883924741069,0.9258135686707115,0.925453514739229,0.9284948213519643,0.9355120426548998,0.9351290065575779
225,0.9398950051123964,0.9525691699604742,0.9409556366078106,0.940421505638897,0.9095182138660399,0.9403070490027012,0.9410548323591803,0.9285943198986677,0.9219100523448349,0.952981213850779,0.9254505776244907,0.9288842767103637,0.951027820593038,0.9547972591450853,0.9504021243151679,0.9477314694705998,0.9307003220046698,0.9231004013612708,0.9307003220046698,0.916706090619134,0.9190638973247669,0.9373311764616113,0.9274726448639492,0.9358737619607185,0.9353243701069789,0.9442138355181834,0.9405893753719841,0.9494483190135364,0.9319364536755841,0.9505242113937766,0.9252445556793385,0.9500129717521023,0.9244891418804463,0.9306316480229524
226,0.9159988398894842,0.9257529269893606,0.9158156645448855,0.9156782830364365,0.9147776709254934,0.921051426477996,0.9181206209644182,0.9120910992047138,0.9030239196470822,0.9260429546183083,0.9152966677351896,0.9036650333531773,0.9270046251774511,0.924760727206118,0.9273709758666484,0.9282868525896415,0.9172658026896247,0.911663690067317,0.9173421257498742,0.9031460365434812,0.9153577261833891,0.9225778876829845,0.9237379981987758,0.927416769702798,0.9297751522645051,0.9288516432354872,0.918929645403062,0.9208529865213476,0.9268596113629772,0.925294988627864,0.9177619025812459,0.9187617346705133,0.9269740959533513,0.9263787760834058
227,0.9414921107834493,0.9519274617699814,0.9404660566077888,0.9407168698507281,0.9320372115647706,0.9473748213905695,0.9432022010762169,0.9429513878332776,0.9367950627793148,0.9510002128112364,0.9358526130179674,0.9430577934514942,0.9533487368133038,0.9515322409023197,0.9508406043839115,0.9493053233210713,0.9403824521934758,0.9334356854041894,0.9404584562064876,0.9377831149484693,0.9209710272702397,0.9408384762715472,0.9415073115860517,0.9478308454686407,0.9394400024321286,0.9529459155443407,0.942844982215061,0.9473748213905694,0.9408080746663423,0.954085975739519,0.9420621408810385,0.9458319399264281,0.9382999422369501,0.9453531146444532
228,0.949127197265625,0.9468231201171875,0.9486923217773438,0.9494171142578125,0.9428253173828125,0.9511260986328125,0.9519882202148438,0.938232421875,0.9287109375,0.9483413696289062,0.9329071044921875,0.9290924072265625,0.9473342895507812,0.9469375610351562,0.949127197265625,0.94964599609375,0.94012451171875,0.9366302490234375,0.9400482177734375,0.9396820068359375,0.9297866821289062,0.9433441162109375,0.9457244873046875,0.9444122314453125,0.9482269287109375,0.9500198364257812,0.9503250122070312,0.9467697143554688,0.9456100463867188,0.9475479125976562,0.9493789672851562,0.942291259765625,0.9411163330078125,0.94500732421875
229,0.9428501945525292,0.9559064931906615,0.9428501945525292,0.9440737475680933,0.936542436770428,0.9424398103112839,0.9445905277237354,0.9407830739299612,0.9419078307392997,0.956924854085603,0.9435645671206224,0.9425158073929961,0.9570312500000002,0.9568032587548638,0.9566056663424125,0.9553897130350195,0.9484739785992218,0.9417558365758756,0.948701969844358,0.9533377918287937,0.952015442607004,0.9466500486381323,0.9478356031128405,0.953938168774319,0.9514074659533074,0.9539153696498055,0.9510274805447471,0.9437089615758755,0.9505638983463036,0.9550325267509728,0.9437165612840467,0.9513162694552529,0.947227626459144,0.9477216074902725
230,0.9373464373464374,0.9295176034306467,0.9373540677888504,0.9372472415950678,0.9354159354159355,0.9364613060265233,0.9328826285348025,0.9084041692737346,0.9112884765058678,0.928205167335602,0.9009415965937705,0.9091061699757352,0.9330810200375418,0.9285180154745373,0.929983060417843,0.9309292352770614,0.9099455186411708,0.9080226471530818,0.9094419094419094,0.9156988722206114,0.8959818090252872,0.9312039312039311,0.9120820425168252,0.9321043234086712,0.9309979092587787,0.933859325163673,0.9315244097852794,0.934294260381217,0.9285180154745373,0.9190715277671799,0.9367512628382194,0.9370564805347413,0.934179803745021,0.9279762540632106
231,0.9461320926838168,0.9451362281822051,0.9453718907741896,0.9461168886456242,0.9525938089156479,0.9412515964240102,0.9435778142674695,0.9269445964848264,0.9228851182874171,0.9447029130937177,0.927187861095907,0.931521011980782,0.9458204099008696,0.9452350544304567,0.9455543392325003,0.9458736240345436,0.9379067080216505,0.9357173265219242,0.9378610959070729,0.9327069269598006,0.922991546554765,0.9388189503132032,0.9380435443653834,0.9314297877516268,0.9556726266496381,0.9496366234871981,0.946557805753208,0.9472647935291614,0.951696770662288,0.9495682053153317,0.9472952016055465,0.9459496442255063,0.9425439396703763,0.9400656814449917
232,0.9414580716320965,0.955053770029719,0.9425457275039064,0.9420784950519315,0.9236189834247372,0.9437559361500046,0.94328870369803,0.9399338215018842,0.9382487208554184,0.9525797358987715,0.9406231808572567,0.9435031710530347,0.9494699592512026,0.9537286681577254,0.9512699531235639,0.9486350684763626,0.9386470173718557,0.93071172523668,0.9389687184043629,0.9283679034284138,0.9250283403290542,0.9412819020190569,0.9468657127975735,0.9440087012469744,0.949607831122277,0.9443457213762676,0.9527865437053831,0.9455329513771867,0.9507108060908729,0.9563712123533197,0.9461074175066639,0.9508639970587335,0.9478078372499158,0.9477771990563436
233,0.9522792131487785,0.952675996154257,0.9515314297922994,0.9530880400445618,0.94150502846155,0.9509362552840814,0.9554534771926078,0.9432447693317259,0.9306545393501915,0.9560486517008255,0.9493491232621667,0.9436110305675522,0.9544996718909763,0.9555831947136295,0.9579410014192624,0.9578341752254795,0.9407114624505929,0.9372167198254155,0.9404978100630275,0.9405588536023318,0.9507226028965159,0.9542707586185847,0.9554916294046728,0.9556289773681078,0.9520121476643216,0.9639461595983335,0.9545530849878675,0.9620919620919621,0.9657316831229875,0.9651822912692479,0.9600698948525035,0.9601156775069819,0.949700123613167,0.9528362354449311
234,0.9186403408310047,0.9272145616687281,0.9180295325789852,0.9188541237192115,0.920121550842152,0.9250080168583078,0.9219692458045108,0.9214042481713929,0.9129750942935239,0.9259089590300364,0.9144104936857697,0.9173118328828622,0.9254279475315711,0.9240918044802786,0.927176386152977,0.9287339471956267,0.9162734588544291,0.9144104936857697,0.9161971078229266,0.9058133675385954,0.9011788599263976,0.9244735596377907,0.9233435643715546,0.9228243773573382,0.92946691709805,0.9383007314428817,0.9272145616687281,0.9343533831142059,0.9247255180417486,0.9251912593339136,0.9251912593339137,0.9276955731671935,0.9349947317788264,0.9365064822025745
235,0.9248763962644203,0.9275926265030825,0.9240142220594519,0.9237090276506134,0.9201001037660991,0.9263565891472867,0.9239226637368004,0.9067936275407434,0.904138436183849,0.9285005798693768,0.9039705792589879,0.9130195934810474,0.9281267167185497,0.9280351583958983,0.9272416529329182,0.9244949032533724,0.9143777086003786,0.9083043398644937,0.9143929683208204,0.8916407251419153,0.8732069828480742,0.9193828969053287,0.9217634132942685,0.9308124275163279,0.9357413172190685,0.924975584447293,0.9283556125251785,0.9310565830433987,0.9281114569981077,0.9249221754257463,0.9223661722517242,0.921084355734603,0.9258072392113775,0.9297595068058353
236,0.9500664253974072,0.9588696993296382,0.9499366286438531,0.9497228457556462,0.9481576496098462,0.9527463466031426,0.9556476858002351,0.9496541298272939,0.9423855116282621,0.9574648403499931,0.941347137599829,0.9450883381434483,0.9591827385587979,0.9575946371035473,0.9598240872234184,0.9610609739337579,0.9451188785560493,0.9428894284361782,0.9447523936048376,0.9309786675217983,0.9333302792920731,0.9497457510650968,0.9636110983859391,0.9594652373753569,0.9606486783636448,0.9599004382549208,0.9419579458518484,0.9529677645944997,0.956052346267198,0.9614198237818193,0.9508299357124316,0.9580680134988625,0.9536701940843221,0.9562203185365035
237,0.9515831235217822,0.9439078355077439,0.951644159609369,0.951293202105745,0.9442130159456779,0.9512703135729,0.9543678950179293,0.9482413977264057,0.9371633478294041,0.9441062027924009,0.9344167238879988,0.9386587319752804,0.9446555275806822,0.9441519798580911,0.9468070496681162,0.9488670176241704,0.9378652628366522,0.9352254520485237,0.9378957808804456,0.9441519798580911,0.9411764705882353,0.9486228732738231,0.945510032806897,0.9516899366750592,0.9530327306019684,0.9529182879377431,0.9465094987411307,0.9504310673685816,0.9467231250476845,0.9512169069962615,0.9473868925001908,0.9478141451132982,0.9515831235217822,0.9579003585870146
238,0.935499870282479,0.926686709295405,0.9363773711599799,0.9358661315183054,0.9347597173684129,0.9431379431379432,0.937445633097807,0.9076716468020816,0.9221389656172265,0.9298457124544081,0.9245044027652723,0.9098081706777359,0.9365299800082408,0.9281746455659501,0.9323942802203672,0.9318601492514536,0.9217727043814,0.9148595235551757,0.9215743128786607,0.923268271094358,0.8993392036870298,0.9325774108382805,0.934897065331848,0.9365147191234148,0.9340577166664124,0.9381018511453294,0.9407953973171365,0.9416423764249852,0.9281288629114716,0.9421917682787249,0.9315625619973447,0.9353091092221527,0.9313870618218444,0.9321348451783235
239,0.9524078369140625,0.959442138671875,0.9517822265625,0.9520416259765625,0.944671630859375,0.9557952880859375,0.9494857788085938,0.94512939453125,0.93975830078125,0.96063232421875,0.9404144287109375,0.9339752197265625,0.9613876342773438,0.9591522216796875,0.9637451171875,0.965057373046875,0.942779541015625,0.9403228759765625,0.9425201416015625,0.9416351318359375,0.928955078125,0.954193115234375,0.9527359008789062,0.94940185546875,0.95697021484375,0.9582366943359375,0.9516448974609375,0.9583816528320312,0.958160400390625,0.9566268920898438,0.94561767578125,0.960052490234375,0.9554901123046875,0.952911376953125
240,0.9628883598852468,0.9648721235426968,0.963086736250992,0.9627052432399438,0.9563419398156626,0.9640404687786119,0.956654764084722,0.9401361167063419,0.9388543001892204,0.9607367393029358,0.9334370994323385,0.9366721601660258,0.96307147653055,0.9635140084233657,0.9618049197338704,0.9633461514985044,0.9342153451748765,0.9368857962522127,0.9336812549594091,0.9527864249526948,0.9533357748886041,0.9565784654825122,0.9573109320637245,0.9558383690410791,0.9587911249465909,0.9546252212659464,0.9497039614234268,0.9524430812427517,0.9540682414698163,0.9488188976377953,0.9557086614173229,0.953511261673686,0.9619422572178478,0.9605002136360861
241,0.9502296158875947,0.9443827742465254,0.9503284571637116,0.9494997110793468,0.9423071074480704,0.9446108694991029,0.947682552233813,0.9316170432772726,0.9288038684954838,0.9465952981965269,0.9292600590006387,0.9268118366229736,0.9417976947173138,0.9464964569204101,0.9482832030656002,0.9482375840150847,0.9318147258295063,0.9278458684346583,0.9317995194793346,0.9276785985827681,0.9286213922934217,0.9455840759101001,0.9403150755755604,0.9460174568899973,0.9399577263465223,0.9408549010066604,0.9444512028222987,0.9462379489674888,0.9376463611204039,0.9482071713147411,0.9493248380523706,0.945865393388279,0.9434932027614731,0.9424591709497887
242,0.9665827420462348,0.9721599145494774,0.9666590371557183,0.9664454108491646,0.9600976577401388,0.9678644998855573,0.9618371862363622,0.9620813305867094,0.9557946135652705,0.9728160524910352,0.9580682078278782,0.9542381933318074,0.9702143892576485,0.9724345769436179,0.9727931639581903,0.9729610131990539,0.9615930418860151,0.9594262607766842,0.9616083009079118,0.9606469825284198,0.9473563744563973,0.9619363698786907,0.9671015487907226,0.9605859464408331,0.9675822079804683,0.9724269474326696,0.9670862897688258,0.969939726863508,0.9657434958419165,0.9676508735790037,0.9670023651483939,0.9678492408636605,0.9671931029221026,0.964682993820096
243,0.9446810134310135,0.9537545787545787,0.9443605006105006,0.9445131257631258,0.9520451770451771,0.9470314407814407,0.9430326617826618,0.9138431013431013,0.908379120879121,0.9491376678876678,0.9159188034188035,0.9212148962148962,0.9478861416361416,0.9510302197802198,0.9476343101343101,0.9487484737484737,0.9231227106227106,0.925503663003663,0.9223595848595849,0.920467032967033,0.9158119658119658,0.9383165445665446,0.941529304029304,0.9506944444444444,0.9481532356532356,0.9512820512820513,0.949084249084249,0.9477716727716727,0.9395070207570207,0.9253739316239317,0.9330433455433454,0.9381257631257632,0.9493589743589744,0.9471611721611722
244,0.9421961789660014,0.941662088750534,0.9417765366538485,0.942455594213514,0.9354513825306721,0.9398767014588292,0.9416697186107551,0.9418909845571629,0.9445156564731734,0.940708356222914,0.9382744308124276,0.9486357809924922,0.9405786485991575,0.9406778367820302,0.9436153329671001,0.9453091619361533,0.9443630592687542,0.9474913019593482,0.9438900079350546,0.9288286638588781,0.9391137154367332,0.9337422938411767,0.9343526826588537,0.9352224867240432,0.9345510590245988,0.9473997436366968,0.9353903436489044,0.9309039858389795,0.9413797839223585,0.9432719892571568,0.9501922724775682,0.943630592687542,0.943249099676494,0.9397317341146311
245,0.954939899423525,0.9521955108549,0.9546945909481173,0.9545336072611309,0.9458481540537226,0.9510456273764258,0.9552465350177849,0.938258923095793,0.9234944192321844,0.9549858947626639,0.9352538942720471,0.9295504722188151,0.9527014595854287,0.9541579786581627,0.9554765117134796,0.9551238807800808,0.934104010793573,0.9318195756163375,0.9341346743529989,0.9402520544584815,0.9387188764871826,0.9465380841408071,0.9531460811971053,0.9513369311909727,0.9541733104378757,0.9504170244081933,0.9528087820434195,0.951559241996811,0.9531920765362444,0.9511146203851343,0.9499034097878082,0.9486692015209125,0.9545566049307003,0.9571630074819085
246,0.955225026094431,0.9555320194019772,0.9551022287714128,0.9540584515257566,0.9541965985141523,0.9565297476515011,0.9585175293178608,0.9525848836495364,0.94745809541352,0.957381654079941,0.9513569104193528,0.946260821514091,0.9622858721679868,0.9562611285073986,0.9607048566341254,0.9612113955915762,0.9478111377171977,0.9431601891078774,0.9479032357094616,0.9485172223245534,0.9439890710382514,0.9504436053294039,0.9609658009455393,0.9626158899735986,0.9509424694541659,0.9595075827346964,0.9534905139067967,0.9585175293178608,0.9572358322588567,0.958425431325597,0.9529379259532141,0.9537437833855221,0.9543654448333027,0.9519555473690673
247,0.9454747210652723,0.9292630650898368,0.9449502933754903,0.945429118657465,0.9385583558811905,0.9410284863040769,0.9470328033320159,0.9237375733438725,0.9159851640166602,0.9304107256863163,0.9127321922597513,0.922749521174718,0.9259568905238197,0.9305399325084365,0.9295594807405831,0.9288298422156691,0.9229775332137536,0.9188581157085095,0.9228103243851276,0.9292402638859332,0.9244368102635818,0.9298634967926306,0.9319460067491564,0.9369318700027361,0.9374030948834099,0.9441522512388654,0.9438634359894202,0.9440762472258535,0.9371142796339647,0.9357842094062566,0.9369318700027361,0.9343933359681391,0.9442890584622867,0.9426929741890372
248,0.9200702075702075,0.9249313186813186,0.9184447496947498,0.9194139194139194,0.9267246642246642,0.9193376068376068,0.9209249084249085,0.9021978021978022,0.9103479853479853,0.9256715506715507,0.904769536019536,0.9045711233211233,0.9251907814407814,0.9258775946275947,0.9281898656898656,0.930540293040293,0.9099206349206349,0.9064713064713065,0.9095848595848597,0.9115995115995115,0.9079059829059829,0.9168040293040293,0.9219780219780219,0.9205738705738705,0.9219398656898656,0.9267551892551892,0.924969474969475,0.9200778388278388,0.9219398656898657,0.9207722832722833,0.9150030525030525,0.9213827838827839,0.9297008547008547,0.9242063492063493
249,0.9487156102751176,0.949764401884785,0.9482596139230886,0.948609211126311,0.9432892536859705,0.9513299893600852,0.952219182246542,0.9347621219030248,0.9269341845265238,0.9518391852865177,0.9398388812889498,0.9328621371029031,0.952827177382581,0.9501139990880073,0.9548715610275117,0.9573187414500685,0.9326493388052897,0.9353701170390637,0.9324061407508739,0.9351269189846482,0.922328621371029,0.9442620459036327,0.9443152454780361,0.9413132694938439,0.9479176166590668,0.9338349293205653,0.9395196838425293,0.9475756193950448,0.9486928104575163,0.9437300501595988,0.9438060495516036,0.9495592035263718,0.950250797993616,0.9457364341085269
250,0.9376516550429592,0.9384452210539167,0.9371098936316327,0.936972545668198,0.921482747569704,0.9383918079570253,0.9377890030063942,0.9220474003082699,0.9261678392113174,0.9391243304286783,0.9215895737634868,0.9288537549407115,0.9380713293756772,0.9389869824652434,0.9404825491782014,0.940452027408549,0.9280144062752759,0.9238787064874021,0.9276939276939277,0.9205365727104858,0.9144322187800448,0.9373388069040244,0.9425809208417905,0.9402536359058099,0.9379645031818945,0.9368962412440675,0.9402536359058098,0.942687747035573,0.9355838051490225,0.9305019305019305,0.9370488500923284,0.9278465365421887,0.9368351977047629,0.9465716422238162
251,0.9436034001251395,0.9568498481541959,0.9445419445419447,0.9430234865017474,0.9370946327468066,0.9425198773024861,0.9433363346406826,0.939521113434157,0.9375753506188289,0.9557663253315427,0.9412913760739847,0.9392616783921133,0.9580173058433928,0.9567048697483479,0.9562165214339127,0.9568727394814351,0.9442977703847268,0.9443435530392053,0.9439467700337267,0.9507378637813421,0.949379645031819,0.9548125200299113,0.9505089505089506,0.9555755642712165,0.9557205426770645,0.9518976910281258,0.958017305843393,0.948944709814275,0.9492041448563188,0.9506081462603202,0.9497153844979932,0.9509438857264945,0.9502495154669067,0.9496085583042104
252,0.9362106323242188,0.9365234375,0.9361801147460938,0.9362564086914062,0.927825927734375,0.94122314453125,0.937652587890625,0.928802490234375,0.9217071533203125,0.9366683959960938,0.9295196533203125,0.9210662841796875,0.939971923828125,0.9368743896484375,0.9382476806640625,0.9383544921875,0.930389404296875,0.9287567138671875,0.9301910400390625,0.9273223876953125,0.9197235107421875,0.9271469116210938,0.9346771240234375,0.9395980834960938,0.9275665283203125,0.936859130859375,0.9293975830078125,0.9317550659179688,0.9361648559570312,0.9349899291992188,0.9281005859375,0.9380874633789062,0.9497528076171875,0.9383392333984375
253,0.9459403764253331,0.9300193860573033,0.9459251118132832,0.9457724656927844,0.9373235029231732,0.9442536367938208,0.9477568652592695,0.9452000427409137,0.9405290714536491,0.9388423318221368,0.9373311352291982,0.939597930118606,0.9346674604264933,0.9344919173879195,0.9448642212758163,0.9461311840759566,0.94040695455725,0.9357207186579353,0.9404527483933997,0.9308436751079973,0.9236464105264766,0.9494588695028315,0.940788569858497,0.9415670650730412,0.9379111904870938,0.9397200470150051,0.9372929736990735,0.9372471798629237,0.9375830013280213,0.9366136984628535,0.9352017218482392,0.9396895177909054,0.9413686251163926,0.949413075666682
254,0.9538393456631875,0.9531984374046267,0.9535494109747911,0.9535494109747911,0.9437526704510774,0.9529390221571141,0.9534273332112557,0.9481474699383509,0.9391137154367333,0.9558231093206372,0.941692608191418,0.938381248855521,0.9491012024659709,0.9549151559543428,0.9579442104620643,0.9592870658609536,0.9480711713361413,0.9439205273759387,0.9480253921748155,0.9525117499847404,0.9415705304278825,0.9560520051272662,0.9545107733626319,0.9515503875968992,0.9613623878410548,0.9550372337178783,0.9524888604040774,0.9476057498626624,0.9506424342306049,0.9562503814930111,0.9478575352499542,0.956059634987487,0.958600378441067,0.9590886894952085
255,0.9493206106870229,0.9524732824427481,0.9494885496183207,0.9496641221374046,0.9364274809160306,0.9512900763358778,0.9530458015267175,0.9431297709923665,0.9217251908396946,0.9554198473282443,0.9395419847328245,0.9415114503816794,0.9576183206106871,0.9524045801526717,0.9574351145038168,0.9583358778625954,0.9429923664122137,0.9413129770992367,0.9428396946564886,0.9397251908396947,0.9309007633587787,0.9512213740458015,0.9413206106870229,0.944320610687023,0.9468702290076336,0.9500458015267175,0.9485648854961832,0.9481679389312978,0.9506793893129771,0.9541068702290076,0.9576412213740458,0.9497709923664123,0.9530992366412213,0.9494351145038168
256,0.9393849206349206,0.9352716727716728,0.9386446886446886,0.9387286324786325,0.9317765567765569,0.9411935286935286,0.938301282051282,0.922420634920635,0.9157814407814407,0.9371031746031746,0.909981684981685,0.9187576312576313,0.9422542735042736,0.9373626373626374,0.9377594627594626,0.9383241758241758,0.9260836385836385,0.9233058608058609,0.9259615384615385,0.9291361416361417,0.9228327228327229,0.9328296703296703,0.9281746031746032,0.9369200244200244,0.9317460317460318,0.9390873015873016,0.9432234432234433,0.9352258852258851,0.9331349206349205,0.9372863247863248,0.9358669108669108,0.9332722832722833,0.943070818070818,0.942002442002442
257,0.923306863818912,0.9370055981501764,0.9230406474382378,0.9230330412559329,0.9166970913958865,0.9199145065108918,0.930068759888037,0.9258549348910794,0.9235882925641962,0.938869112814896,0.9281215772179627,0.9273001095290252,0.9366024704880127,0.9377814287452844,0.9418127053669222,0.9422995010344408,0.9374011196300354,0.9333242059145674,0.9368838992332968,0.9367469879518073,0.9269806498722162,0.9401393452598271,0.9379487647559936,0.9336588779359863,0.9391277230132651,0.9334002677376172,0.936488377753438,0.9403066812705368,0.9344118899841791,0.9323506145795303,0.9401773761713521,0.9220746622855056,0.9253985639527808,0.9324571011317999
258,0.9471174388085211,0.9484374046267473,0.9466825367759262,0.9473768540560336,0.9398156625770615,0.9471861075505097,0.950230421778673,0.9477964963681865,0.9332539827870353,0.9479796130134895,0.9493835072941463,0.9472776658731612,0.9521378868339132,0.9494903253372398,0.9498870780687297,0.9510315571018739,0.951809802844412,0.9459195507538302,0.9519471403283892,0.943661112128426,0.9462857840444363,0.9520844778123664,0.9549685649758896,0.9511383751449674,0.9519013611670635,0.9549456753952268,0.9561740828908015,0.9478270158090704,0.9518555820057377,0.9493682475737046,0.9496352926814382,0.9514893487151315,0.9565250564609656,0.9482085088201184
259,0.9670992366412213,0.9681145038167938,0.9670229007633587,0.9665801526717558,0.9590229007633588,0.9673969465648855,0.9680992366412213,0.9503664122137404,0.9422442748091604,0.9671908396946565,0.9442748091603054,0.9386717557251908,0.9667328244274808,0.9673816793893129,0.9677251908396947,0.9678931297709924,0.9428244274809161,0.9368549618320611,0.9425801526717558,0.9438931297709924,0.932824427480916,0.9548549618320611,0.9572977099236641,0.963679389312977,0.9648854961832061,0.9623435114503818,0.9652137404580152,0.9594503816793893,0.9614427480916031,0.9627175572519083,0.9682290076335879,0.9598091603053435,0.9675572519083968,0.9683282442748091
260,0.9475330779678606,0.9423596380118119,0.948334274421231,0.9486852747722313,0.9398873746699834,0.9461748592183375,0.9441070093244007,0.9388801562714607,0.9391548521983305,0.9399484182092877,0.9320280189845407,0.9346834129442825,0.9451065972805104,0.9417797243884201,0.9377203290246768,0.9364536755841104,0.9368199368199369,0.9345460649808476,0.9366825888565019,0.9340729775512385,0.9104033451859539,0.9398415920155051,0.9479985349550566,0.9436797045492699,0.9482350786698612,0.9481435133609047,0.9482274482274481,0.947304164695469,0.9493338623773406,0.9380865902605032,0.9352404352404353,0.944763227371923,0.9439009873792482,0.9489981229111664
261,0.95318603515625,0.9481048583984375,0.9510269165039062,0.9524002075195312,0.942047119140625,0.952880859375,0.9525604248046875,0.9197845458984375,0.923797607421875,0.948028564453125,0.91558837890625,0.9188690185546875,0.9449310302734375,0.94927978515625,0.947540283203125,0.9473724365234375,0.9292144775390625,0.9244842529296875,0.92913818359375,0.9328460693359375,0.919158935546875,0.9415130615234375,0.9317626953125,0.940460205078125,0.9409637451171875,0.942169189453125,0.93975830078125,0.944183349609375,0.9392547607421875,0.9523468017578125,0.9516448974609375,0.94873046875,0.9465179443359375,0.947296142578125
262,0.952675996154257,0.9474033604468387,0.9539044973827583,0.9536984754376059,0.9500511239641675,0.9507760159934072,0.9541715628672149,0.9438857264944223,0.9292505379461901,0.9501121675034718,0.9373693286736765,0.9351565003738916,0.9515085384650601,0.9488607749477314,0.9516535168709083,0.9525233873059961,0.9493186014925145,0.9386207212294169,0.9496085583042104,0.9405893753719841,0.9416957895218764,0.950890472629603,0.9470294687685992,0.9554534771926076,0.9504936896241244,0.9532406488928229,0.9539273887099975,0.951485647137821,0.9511651685564729,0.9514627558105819,0.9532177575655837,0.9557663253315427,0.9520045172219085,0.9550338028598898
263,0.9521584436605739,0.9560676164734986,0.9520820926290714,0.9520210118038694,0.9460656313466794,0.9516545268526577,0.9524027669613816,0.9407668697604105,0.9360483760135601,0.9533037091331104,0.935177974254432,0.9430268602928826,0.9516774321621085,0.9544795150182479,0.9528303327377953,0.9529830348008003,0.9435307771007987,0.9429352390550796,0.9435307771007987,0.9402476827461937,0.9344450043520087,0.951440743964451,0.9518301342251133,0.9521737138668743,0.9509291920533847,0.9546016766686519,0.9433628048314933,0.945294485928505,0.9458213080458718,0.9448592850489409,0.9561286972987005,0.9554797135309299,0.9525096584054852,0.9547772840411074
264,0.9525270097051822,0.9470335103460905,0.9518403222852958,0.9525956784471707,0.9538240859427455,0.9496963315632057,0.9472166269913935,0.9267686015992187,0.9360236220472442,0.9456448757858755,0.9318806079472624,0.924006592199231,0.9413263749008118,0.9468656534212294,0.9442257217847769,0.9427150094610267,0.9287981444179944,0.9252426295550266,0.9287218458157847,0.92534944759812,0.9260819141793323,0.942638710858817,0.9439357870963804,0.9498260391869621,0.9480101324543734,0.953740157480315,0.9419367637184887,0.9399377403405969,0.9402276750289935,0.9493072086919367,0.9467130562168101,0.9392052737593848,0.9518555820057377,0.9464536409692975
265,0.9575237511492493,0.9523444682807232,0.9574931045050565,0.9574164878945755,0.9487128409439166,0.9553861477168251,0.9557155991418941,0.938829298191848,0.9355960772295433,0.951716212074778,0.9413116763714373,0.9354121973643886,0.9534094391664114,0.9514250689549495,0.9533558075390746,0.953524364082133,0.9440698743487588,0.9419246092552865,0.9435335580753907,0.9532178976402084,0.9421238124425375,0.9481305547042598,0.9555776892430278,0.952589641434263,0.9572939013178056,0.9552942077842477,0.9576616610481152,0.952597303095311,0.9603279190928593,0.9548038614771683,0.9605960772295433,0.9533098375727858,0.9610787618755746,0.9604198590254368
266,0.9264169376135306,0.931408465753843,0.9239822319915739,0.9260887484544579,0.9253560470760636,0.9308207781899224,0.9310802765947704,0.9306986612935232,0.9256613393170613,0.9331867930576545,0.9229289737601318,0.9285768802185892,0.9371097983544749,0.9321335348262125,0.9364992138724795,0.9384072903787151,0.941460212788692,0.9338737005998993,0.9414144189525423,0.9423379279815604,0.9340034498023233,0.9377356474485201,0.9384454519088397,0.9350643403397904,0.9409106867548961,0.9361328631832821,0.946627283967578,0.9372013860267742,0.929935430691029,0.9387431118438125,0.9253865763001633,0.9359191586145839,0.9293706400451832,0.9338126421516998
